date,canasta_basica,combustibles,conflicto_bloqueos,conflicto_demandas_y_negociacion,desarrollo,divisas,minero_cooperativista,obras_publicas,productivo,salarios,sistema_financiero,transporte_tarifas,economia_negativo,economia_positivo
2024-12-20,4.1042,0.4107,1.6104,1.1297,1.2795,2.0135,0.7029,1.0380,1.9597,1.4662,1.5267,1.1241,30.2256,16.9818
2024-12-21,2.9565,0.4982,1.4044,0.6565,1.7194,2.5079,0.9537,1.7894,2.3379,1.2229,1.0097,1.3026,28.8438,25.9731
2024-12-22,2.8535,0.4492,0.9352,0.4251,1.4588,2.1208,1.0779,0.8117,2.4646,1.0204,1.4468,2.0275,30.4943,18.2196
2024-12-23,5.1770,0.5572,1.4406,0.8313,1.2295,2.7301,1.1532,1.6743,1.9810,0.8371,1.1494,0.6536,36.1201,20.7821
2024-12-24,4.6750,0.4188,1.5253,0.5659,0.6423,1.8205,0.9249,1.6565,1.2575,0.6564,1.3899,0.7661,37.4116,16.3727
2024-12-25,4.6360,1.0236,2.0071,1.1903,1.4315,1.9799,0.4805,2.3574,0.6616,1.2540,1.7252,0.7548,36.4407,28.1952
2024-12-26,4.7931,1.7249,1.6500,0.9883,0.3033,2.4009,0.8726,0.7673,1.9361,0.4119,0.7795,0.7665,43.8114,18.5268
2024-12-27,3.4549,2.2593,0.6938,1.0034,1.3375,1.6146,1.2129,1.4638,4.3885,2.4488,0.7925,1.2092,32.3941,21.5642
2024-12-28,4.2726,0.9540,1.6108,1.6609,1.1294,2.8946,0.7351,1.3509,2.0169,1.1660,0.7241,1.3869,39.6766,13.0998
2024-12-29,4.0303,0.2199,1.3334,1.5013,1.3529,1.9185,1.3492,2.0721,1.8285,1.7306,0.7290,1.0663,23.5234,21.6600
2024-12-30,3.4320,2.0297,0.9823,1.5626,1.2014,2.3661,1.1062,1.1033,3.4794,1.9132,1.0003,0.6141,31.7202,16.0993
2024-12-31,3.6302,2.6552,0.7025,1.2747,1.3329,2.4765,0.9548,1.3654,1.3973,1.2297,0.7953,1.6076,32.5856,11.0171
2025-01-01,5.4972,1.8391,1.0207,0.9772,1.7462,2.6021,0.7717,2.2564,1.0797,1.4476,0.8599,1.9194,20.8806,17.0684
2025-01-02,1.7399,2.0608,0.8475,0.9899,2.5812,3.2373,1.3372,1.7020,1.5064,0.6397,1.1996,0.9281,24.8188,23.8588
2025-01-03,1.5634,2.1175,0.8895,1.1733,1.7095,2.4823,0.9184,1.2641,1.6772,0.8505,1.3574,1.9833,35.2822,19.5710
2025-01-04,3.2678,2.1371,0.7469,2.2917,1.2734,3.0239,1.3974,1.1039,1.9410,0.9983,1.3961,1.4894,33.0720,22.2452
2025-01-05,4.1942,1.5569,1.1669,1.6096,1.8628,6.0637,0.8078,1.1038,2.5357,1.1758,1.0809,1.2084,39.5587,8.4841
2025-01-06,3.0033,0.3063,2.2006,1.8414,2.2711,4.6587,0.8391,0.9154,0.9123,0.3606,1.0894,0.7925,31.4752,14.0226
2025-01-07,2.9007,0.5444,1.2676,1.2266,1.2062,2.4863,0.8171,1.5962,0.8883,1.1345,1.5351,1.1410,29.4285,22.9413
2025-01-08,3.1089,0.7503,1.3302,1.4860,0.9798,2.5303,0.7584,1.7970,1.7629,0.5905,0.8603,3.3490,31.3587,13.3517
2025-01-09,2.8371,1.0106,1.7867,2.2314,1.1328,2.2912,0.9003,1.0582,2.1571,0.9411,1.0435,2.6825,31.5289,12.2152
2025-01-10,3.5724,1.7965,1.3331,2.2456,0.8013,2.0755,0.5148,1.5962,1.6573,0.8138,0.7033,2.3112,31.0802,18.8392
2025-01-11,2.9977,0.7398,3.5524,2.3016,1.0550,2.0416,0.9442,0.9245,1.3692,0.4946,0.3837,3.4522,27.0634,17.8084
2025-01-12,1.8468,1.7484,2.5996,2.3768,1.1752,1.0375,0.7096,1.3898,1.7965,0.5567,0.8336,2.3064,30.4509,6.6297
2025-01-13,4.5908,2.0568,2.9238,2.0025,0.7622,1.7626,0.4343,1.2321,1.4232,1.2823,0.3189,2.3216,27.7507,11.3289
2025-01-14,4.7284,1.0474,8.0301,4.2144,1.0985,1.3225,0.6253,1.2151,0.9080,1.2994,0.5498,1.4540,35.4928,11.0065
2025-01-15,5.3623,0.4970,3.3229,3.1766,0.8226,1.1893,0.7596,1.4517,1.3140,1.4401,0.6774,1.4553,26.4271,19.7458
2025-01-16,4.0188,0.6861,1.5374,2.2563,0.9223,1.1804,0.8095,2.2016,2.2208,1.8277,1.9756,1.0790,27.0833,18.5729
2025-01-17,3.1528,0.2019,1.5331,3.2286,1.6316,2.1980,0.6526,1.2027,1.0875,1.3383,1.8149,1.0513,31.5736,13.8970
2025-01-18,4.1755,0.4354,0.9223,1.7967,1.1038,1.1327,0.5711,1.9397,1.2181,1.1245,0.7680,1.8126,27.6062,16.1837
2025-01-19,2.8621,1.6385,2.4990,1.4431,1.6897,0.9141,1.2208,2.2830,2.4334,0.5635,0.6049,2.1998,24.8471,16.7114
2025-01-20,1.9714,2.7719,1.8257,1.4136,1.6303,2.1698,1.0955,2.2578,2.6395,1.1676,1.0149,1.0663,23.4027,17.7130
2025-01-21,2.4579,1.8159,1.7172,2.1684,1.1254,1.2526,0.7031,2.3718,1.3320,1.1267,1.2984,1.0638,34.4021,11.8164
2025-01-22,3.9914,1.5631,2.2060,3.1383,2.0194,2.2359,0.2742,1.3737,2.1741,0.9598,0.8665,1.0683,27.4518,8.7786
2025-01-23,3.3542,1.0941,1.7308,3.4069,2.8097,2.7888,0.5383,0.9391,1.3445,0.8556,1.5479,0.9349,31.8360,13.4217
2025-01-24,3.8031,2.0230,1.5800,2.7411,1.4626,1.1667,0.7588,1.6167,1.6864,1.7129,1.0198,0.9001,25.7227,13.1007
2025-01-25,3.3048,2.5900,0.8559,2.3132,1.3818,1.6618,0.7975,1.6287,1.5770,0.6412,0.9436,2.2757,30.5089,12.6064
2025-01-26,1.3919,3.3451,1.2942,2.0710,0.7730,1.5290,0.8710,1.4313,2.0248,1.0115,1.9432,1.2113,29.6017,14.5132
2025-01-27,2.0356,1.9912,1.4107,1.8600,1.0042,2.8692,0.6911,1.2050,0.9700,0.6768,1.8659,0.8807,27.3201,15.0645
2025-01-28,1.7926,1.4329,1.3269,3.0888,1.1311,1.1743,0.7386,2.0628,1.4817,0.7892,1.2698,1.2404,24.2272,16.4552
2025-01-29,2.4389,1.8553,1.4406,3.4347,1.6355,1.1374,0.5609,2.3986,1.9950,0.6661,1.2309,2.5513,33.3480,19.3498
2025-01-30,1.8508,1.5057,2.4306,2.1019,1.3053,1.5584,0.6955,2.7145,1.8467,0.8497,1.1893,2.4471,26.7727,13.0303
2025-01-31,3.2225,0.5370,2.4135,3.4218,1.3476,1.7506,0.3742,2.6863,1.8254,0.7776,1.0984,2.5517,25.3199,20.9497
2025-02-01,2.2894,0.6765,0.6000,2.2182,1.7039,1.1335,0.9980,2.3678,1.6214,0.5035,0.8711,1.4680,40.4378,18.8092
2025-02-02,3.4658,0.7046,0.8754,2.3614,0.9857,1.6997,0.9135,2.5291,2.1287,0.4614,0.9794,1.7418,30.0120,20.7126
2025-02-03,2.7466,0.6031,0.9073,3.5564,0.8270,1.9700,1.3904,2.2809,0.9863,0.5914,1.1613,2.8645,25.8204,17.8227
2025-02-04,3.0007,0.7684,2.0261,3.4407,1.0759,1.7071,0.5879,2.6228,2.0608,0.8720,1.0090,3.1021,31.4314,12.0891
2025-02-05,3.1422,0.7070,3.0376,2.8526,1.5422,1.6724,0.8016,2.4659,1.1192,1.2766,1.0766,3.1297,26.7321,11.2642
2025-02-06,4.8140,1.0330,1.5203,4.9937,1.2888,1.6226,0.8476,1.8943,2.7487,1.2033,1.1097,4.5738,49.1771,7.1353
2025-02-07,6.8027,1.8267,0.9521,4.3247,1.1339,2.4110,0.9447,1.9997,3.0329,0.7973,1.5672,3.0758,32.4591,15.0319
2025-02-08,4.5894,3.5218,1.0005,3.2236,1.2526,2.0801,1.0783,1.5842,1.7766,0.7800,0.9884,2.3888,39.3900,14.9569
2025-02-09,3.9401,1.9972,1.2581,1.8572,1.8028,2.8281,1.0743,2.5640,1.0640,0.6230,1.6508,1.5140,30.8431,18.9955
2025-02-10,3.7501,0.5997,1.9180,4.6194,1.0023,3.3234,1.0040,1.0664,1.7467,0.7613,2.2328,1.1087,37.5003,12.5416
2025-02-11,4.1964,0.4912,1.9106,5.2276,1.0994,1.7771,0.9787,2.1445,2.1247,0.9120,0.7910,1.1269,24.7536,16.9474
2025-02-12,3.1971,1.2523,1.2904,4.3828,0.9881,1.5634,0.8615,1.7116,2.2028,1.3288,0.9239,1.9593,29.0404,12.8151
2025-02-13,3.3821,0.3859,1.0133,2.6329,1.8506,1.5351,0.6057,2.2427,2.6348,1.1959,0.8063,2.0712,35.2561,12.5330
2025-02-14,3.6962,0.1502,1.2777,4.2211,1.5013,1.0033,0.8405,2.1518,1.9504,0.7340,0.7154,2.6857,29.0354,12.5303
2025-02-15,3.8147,0.7170,0.9387,2.9301,1.3144,1.4645,1.1836,1.3645,2.3971,1.0902,0.9768,2.7298,24.9338,21.3109
2025-02-16,1.6951,0.3154,2.2387,1.7277,1.2939,1.6327,0.4737,2.9119,1.2757,1.0082,0.8084,2.9164,17.0891,14.5394
2025-02-17,1.8038,0.3613,1.8802,2.7135,1.6773,1.2645,0.5635,1.4763,1.1383,0.3899,1.1276,3.8719,34.3022,13.0793
2025-02-18,1.9106,0.4222,1.2694,3.4645,1.1145,1.5652,1.1105,1.7510,2.0894,1.4335,1.1322,2.4624,37.4618,13.3783
2025-02-19,3.5503,0.2848,2.0363,2.6530,1.4184,1.0941,0.6544,2.6078,2.6177,1.4217,0.9732,1.9282,32.7779,16.9281
2025-02-20,2.7322,0.2637,1.6400,1.7063,1.5611,1.0742,1.0638,1.6064,1.6476,1.2342,1.0415,1.9052,21.2618,22.3643
2025-02-21,1.8205,0.5726,1.9502,1.0948,1.5799,1.0525,0.8673,2.6878,1.4097,0.8172,1.1553,2.2166,38.0651,18.3299
2025-02-22,1.1990,0.4762,0.8004,1.1061,1.4685,1.0980,0.5233,1.8346,2.0125,0.7531,1.0125,1.1648,24.5127,25.6603
2025-02-23,1.5273,0.5201,0.8633,2.5442,1.6840,0.7583,0.4489,2.0946,2.6352,0.3236,0.7882,5.9760,23.4212,34.2367
2025-02-24,0.7599,1.1896,0.7407,2.1550,1.2844,1.6265,1.1435,1.9837,2.8310,1.3032,0.7122,6.1768,31.8833,28.5769
2025-02-25,1.7103,0.8354,1.2985,3.4777,0.8322,1.0433,0.9055,3.2733,3.1824,1.5407,0.6988,8.5326,27.9602,25.6481
2025-02-26,1.8804,2.2303,2.1576,6.4931,1.2242,1.5570,0.8196,1.9157,2.2678,1.4954,1.2415,7.5756,34.4330,18.8477
2025-02-27,2.3177,1.3221,1.0197,2.2643,1.4610,1.2627,0.8109,1.7988,1.4000,1.4436,1.2951,6.4106,35.0087,17.5668
2025-02-28,2.3238,3.0273,1.7061,2.3100,1.2646,1.4238,0.9318,1.6170,2.8760,0.9516,0.7389,2.6158,41.1850,16.7121
2025-03-01,3.2581,2.3464,1.3567,1.2305,0.9832,2.3915,0.3718,2.4498,2.5349,0.6536,0.6952,3.2179,37.9858,26.2075
2025-03-02,2.1826,1.8751,0.5726,0.9443,0.8387,1.4593,0.7095,0.9562,1.7355,0.5695,0.6489,1.2686,35.6349,24.5770
2025-03-03,2.0420,1.8349,1.4302,0.9246,0.8905,2.5806,0.7501,1.9546,1.4149,0.4429,1.3153,1.0519,40.4852,24.0670
2025-03-04,0.9536,2.5729,1.0128,1.2395,1.5448,0.9470,0.8892,1.0832,1.2770,0.1694,0.1959,0.7421,31.1064,35.3137
2025-03-05,0.7701,2.7179,0.7024,1.1341,1.0767,1.2415,0.6411,1.4355,2.1627,0.5374,0.7777,2.0019,42.7710,17.4672
2025-03-06,1.1182,4.5053,1.0187,2.6449,1.5087,1.2072,0.7155,2.4330,2.7873,0.7865,0.5687,5.7326,47.4278,17.1352
2025-03-07,1.9799,2.8445,1.3454,3.3811,1.1999,1.8471,0.5761,2.0835,3.1961,0.7512,0.8647,4.1343,41.0769,9.8869
2025-03-08,2.4329,3.6103,1.6611,4.3561,0.8109,1.4492,1.3952,1.7591,4.3161,0.7729,0.9438,1.3666,29.8250,18.4467
2025-03-09,1.2921,2.3766,1.8338,2.8089,1.5465,1.1420,0.5258,1.5222,3.2712,0.5148,0.7630,1.3593,42.5541,15.6771
2025-03-10,1.5136,3.2404,2.9610,2.0294,1.2083,2.9451,0.5609,1.7803,2.8941,0.5400,1.8082,0.6145,57.5628,9.7030
2025-03-11,1.9281,4.3064,3.3756,1.7837,0.9028,2.6988,0.8834,1.3619,1.9896,1.1500,1.0992,0.7760,50.6126,8.5120
2025-03-12,2.8076,6.9689,2.3650,2.2450,1.4303,5.3129,0.9107,1.5469,2.3392,1.2519,3.0096,0.8408,47.2375,10.2967
2025-03-13,1.8146,8.1387,2.8252,2.2295,1.3030,4.8314,1.0299,1.4459,2.0051,1.1929,2.0347,1.1877,42.1741,7.7188
2025-03-14,3.0703,7.4075,2.0261,2.5995,2.2631,6.4230,0.3742,1.3605,3.0640,2.8944,1.9118,0.8645,46.2237,7.1883
2025-03-15,6.1009,7.6901,2.6665,2.9382,1.2148,4.3484,0.6938,1.0399,1.6226,1.1277,1.7234,0.9776,40.2568,17.1757
2025-03-16,2.4698,8.8501,3.6225,3.7777,1.6783,2.7964,1.0680,0.8918,1.9280,0.7855,1.7680,1.0161,40.0725,15.3790
2025-03-17,1.9132,8.1843,1.8089,1.4871,1.0446,1.8069,1.0231,1.4442,1.2964,0.7900,1.9383,0.7887,43.0644,9.3111
2025-03-18,2.3588,7.0069,1.5358,5.8376,1.0587,2.9074,0.9846,1.3459,1.9546,1.2113,1.9039,1.1551,39.0826,8.7041
2025-03-19,3.2969,5.6403,2.0927,5.7748,1.6780,2.5962,1.2326,1.3878,1.9721,1.2371,3.0533,1.1027,35.0263,11.3388
2025-03-20,4.0646,6.8205,6.1644,7.9346,1.0708,2.6506,0.7426,1.0824,1.4413,1.8838,2.2461,1.8165,41.7108,8.9748
2025-03-21,2.7078,4.7919,1.7663,3.9443,1.3182,2.6923,0.7788,1.7840,1.5946,1.2037,1.6564,0.7668,42.4437,9.9989
2025-03-22,3.3632,5.8367,1.7534,7.0031,1.7237,2.3457,0.6969,1.9219,2.1075,0.9681,1.3169,0.6008,33.6352,8.6025
2025-03-23,5.5468,4.0852,0.8087,4.1537,1.3139,2.1242,1.1501,1.6726,2.0249,0.9568,1.4096,0.9145,29.6776,14.0691
2025-03-24,5.8863,2.9529,1.3022,4.3323,1.4412,2.9142,1.2958,1.8362,1.8310,1.3860,1.5953,0.5322,33.0957,13.7392
2025-03-25,4.0549,4.8062,1.7657,5.4967,1.3567,1.7959,0.8750,1.5700,3.3025,1.0815,1.0555,0.9439,40.0237,12.4885
2025-03-26,3.1559,2.6858,1.4165,4.5126,1.5445,2.4537,0.5665,1.8030,2.9308,1.7154,0.8613,1.9605,37.1696,8.9984
2025-03-27,4.0323,1.7870,0.7476,4.0157,1.0186,2.7749,0.8462,1.7355,1.1961,2.7382,1.3246,1.3951,43.4895,10.1928
2025-03-28,4.6468,1.9422,0.6870,1.8783,1.4202,1.6171,1.2081,1.5896,1.8654,1.1555,0.6783,0.8378,29.4865,16.8218
2025-03-29,3.3839,1.6560,1.2416,3.2925,1.6715,1.6477,0.8900,1.2545,1.1826,1.0159,1.0513,0.6707,27.2970,27.0512
2025-03-30,1.6987,1.5608,2.4434,1.5717,2.3739,1.2716,0.6620,2.0643,2.1229,0.7417,1.1176,1.0652,31.2940,18.5330
2025-03-31,3.2969,1.6214,0.9358,1.2195,1.3147,1.6206,0.7206,0.8290,3.0136,0.8848,0.6065,0.5556,32.1798,22.3444
2025-04-01,1.3511,2.7887,1.3846,5.2916,1.1644,0.9599,0.6997,1.6731,1.7799,1.4094,0.8900,0.9736,41.1293,13.4475
2025-04-02,2.7600,2.8324,1.7561,5.8030,0.7287,1.5483,0.8275,1.7874,1.4575,1.2992,1.6415,0.9254,35.0501,13.9802
2025-04-03,2.0111,3.0800,3.2825,4.3219,1.1677,1.9195,0.8805,1.9231,2.0302,1.2076,2.0389,0.9944,32.7135,12.9769
2025-04-04,2.9721,1.9125,1.7058,2.8182,1.1141,1.2703,2.3851,1.3281,1.7567,0.8861,0.9217,0.4873,33.9734,14.4059
2025-04-05,2.7954,1.4348,1.6066,2.2938,0.9148,1.7617,2.1716,1.7431,0.6876,0.7198,1.2787,0.7900,25.1912,23.7330
2025-04-06,2.0782,1.1029,1.8624,2.6806,2.1444,1.5339,0.9602,1.1527,2.8225,0.4177,1.8627,0.8067,25.4046,19.6721
2025-04-07,3.2823,3.7073,2.0333,2.2207,0.7979,1.9600,1.3426,1.1177,0.6965,0.9465,1.7668,0.2186,37.9119,18.8577
2025-04-08,3.4225,1.7174,2.5257,4.5763,0.8422,1.9315,1.5512,2.6260,1.2031,1.4755,0.7424,0.9702,43.6709,11.5247
2025-04-09,4.2741,1.6240,1.0746,3.2089,1.4290,3.6959,0.8006,1.8304,1.6569,1.8392,0.9504,1.1647,36.1180,14.2823
2025-04-10,3.2804,0.6773,2.3089,3.3865,1.4025,1.8847,0.9124,1.9148,1.2747,2.8810,0.5641,3.6373,39.4299,9.5033
2025-04-11,3.8322,0.7212,3.4088,5.7544,1.4242,1.6347,0.8363,2.3629,1.5298,1.5243,0.8450,4.9982,34.4313,13.2357
2025-04-12,2.4234,0.6468,2.3547,4.8962,1.6381,1.1784,0.5042,1.8832,1.4475,0.7023,0.5826,2.6254,26.1225,22.1728
2025-04-13,2.4074,0.2771,0.8335,1.7038,1.9779,1.0085,0.8058,1.8665,1.4144,0.6131,1.5071,1.3278,28.9150,23.1611
2025-04-14,2.0059,0.4184,0.9556,2.5476,1.5261,1.6487,1.1539,2.2315,1.3451,1.1284,1.2091,1.3010,36.0388,10.1374
2025-04-15,2.6952,0.4078,1.0545,2.6765,1.9854,1.7020,0.6585,2.0117,1.3099,2.3477,0.9784,1.2830,35.1738,15.3194
2025-04-16,4.2629,0.9488,0.7694,3.2640,0.8347,1.0564,0.6557,1.3353,2.6147,1.9659,0.4857,3.1932,38.7554,14.2114
2025-04-17,3.1923,0.5891,1.1005,2.7734,1.4754,1.4679,0.5802,1.6456,1.3759,1.4584,1.4012,1.2066,35.6045,17.3578
2025-04-18,3.2438,0.7776,1.4019,1.9712,1.0683,1.3078,1.1992,1.5460,1.4563,1.2433,1.2306,0.6224,39.9684,12.2393
2025-04-19,1.7641,1.3878,0.5231,0.9879,1.8812,1.4612,0.6641,1.6392,0.7293,0.5606,0.8442,0.9426,36.0364,19.3792
2025-04-20,1.6127,0.6682,1.9467,1.9302,1.0433,2.8541,0.5288,1.7902,1.5995,0.4827,1.0209,0.8282,25.0969,16.6632
2025-04-21,2.0742,1.6368,2.4331,1.7398,1.4536,1.2083,0.3055,0.6419,2.4351,1.0285,1.5084,0.9723,41.1284,12.9147
2025-04-22,1.8947,0.9455,2.3926,3.5474,1.1859,2.7969,0.7658,1.3917,1.1657,2.0266,0.5987,0.5383,46.6172,10.7936
2025-04-23,1.9729,1.2189,1.9577,3.1381,2.0085,2.2129,0.9386,1.8833,1.7045,1.9885,0.8568,0.8439,29.2559,11.4707
2025-04-24,1.7570,1.3014,1.9263,8.3697,1.5874,2.8341,2.4117,1.1279,2.1215,1.4901,0.8935,1.5012,39.8525,13.0236
2025-04-25,2.3544,1.0302,1.6241,5.4185,1.1944,2.7880,1.9561,1.5256,1.3708,1.3403,1.0612,3.5669,47.7728,15.5346
2025-04-26,5.8385,0.7775,1.2971,3.8000,1.6733,3.5996,1.5970,1.5413,1.8075,1.2702,1.2951,1.7262,36.3287,19.4911
2025-04-27,4.0731,0.2609,0.8637,2.4371,1.9574,2.8692,1.3533,1.5079,1.4295,1.6742,1.3835,1.2735,34.1325,22.5894
2025-04-28,6.3980,0.7449,2.0101,1.6012,1.5544,2.6536,1.0063,1.8862,0.8108,0.9749,1.3449,1.2514,41.2822,10.0039
2025-04-29,5.4519,0.3139,1.9863,2.4577,1.4567,10.9502,0.7319,1.3664,1.0192,3.9554,0.6616,1.1406,46.4152,11.2808
2025-04-30,3.6476,0.4701,1.4430,1.9277,1.5224,7.6592,0.5597,1.4287,1.4048,4.1838,1.0848,1.1770,39.2603,13.7974
2025-05-01,3.6701,0.7283,0.8567,1.8943,2.0003,4.5197,0.6803,1.9446,2.5047,1.7554,0.9728,1.0133,24.3826,19.2290
2025-05-02,1.2950,0.4788,0.9780,1.4465,1.6021,3.5237,1.0370,1.3003,1.0517,3.7683,0.9826,0.9798,34.9333,17.4643
2025-05-03,1.8645,0.8662,0.8022,1.1048,0.8995,2.3165,0.7821,1.7429,1.3509,1.7438,0.7899,0.5961,36.8910,18.8832
2025-05-04,2.9501,0.5412,1.1911,0.9721,0.9331,2.0119,1.0605,2.0014,1.0048,1.1556,0.5687,0.8817,24.8003,13.4016
2025-05-05,1.5727,1.3551,1.9110,1.0882,1.1361,2.2071,0.4289,0.7728,1.4311,0.6582,1.0489,0.4808,37.8422,16.9457
2025-05-06,3.7260,0.5845,2.6101,1.5359,1.3755,3.2634,0.4039,1.1481,1.5052,0.6791,0.7981,0.9359,39.3766,11.0797
2025-05-07,3.5274,0.6951,1.7380,2.0553,1.4344,2.4336,0.5800,0.7897,2.0085,0.8266,0.8065,1.0631,28.8457,22.1163
2025-05-08,2.0851,0.4497,1.8920,1.5454,1.1006,1.8700,0.9879,1.1915,3.7005,0.6817,0.8439,1.1127,35.8532,17.1880
2025-05-09,1.8991,0.8731,2.3319,1.5827,1.3615,1.1647,0.9842,2.2010,2.5908,1.1916,0.7214,0.5622,36.7355,20.7045
2025-05-10,3.1690,3.3921,3.5702,2.5998,1.3139,1.2941,0.6665,1.6301,1.3727,1.0445,0.9379,0.8317,38.4134,11.9441
2025-05-11,3.8775,1.4062,3.1443,2.2758,2.1716,1.0216,0.7539,0.7026,2.7212,0.7213,0.7239,1.1048,21.7535,33.6872
2025-05-12,3.0095,1.3555,4.5344,1.6343,1.3148,1.8705,0.4428,1.4838,1.2316,0.3472,0.5463,0.4464,37.0349,19.7045
2025-05-13,2.8356,2.3100,5.3777,2.6361,1.4146,1.5851,0.6293,1.0440,1.0203,0.7130,0.3805,0.6843,29.0484,18.6722
2025-05-14,2.7825,1.3594,1.3280,2.3743,1.1619,1.6938,0.9152,1.4466,1.4397,0.9703,0.5663,0.6991,37.6998,15.4441
2025-05-15,2.8386,1.9777,1.5932,1.8488,0.9322,2.3042,0.8284,1.1358,1.3636,0.8264,0.6126,0.5214,42.6160,15.1620
2025-05-16,5.1527,1.4516,3.8261,1.8776,1.5050,3.9414,1.2194,1.1509,2.0062,0.6569,0.6921,0.5211,34.0795,19.9874
2025-05-17,2.2235,2.0026,12.8478,1.3983,1.4757,1.5996,0.4007,1.2031,1.4110,0.6636,0.6777,0.3225,24.8439,23.9486
2025-05-18,2.5091,1.2851,6.8708,1.1247,1.1764,1.8528,1.0038,0.9584,1.4724,0.6010,0.4510,0.4293,23.8996,23.2782
2025-05-19,4.9477,1.6571,1.4892,1.0607,1.4500,1.9718,0.5184,0.9637,0.5282,0.6557,0.5884,0.4652,35.9241,18.7747
2025-05-20,2.8221,1.7266,1.6306,1.7053,1.0203,1.8235,0.6237,1.3466,0.9732,0.7496,0.6510,0.5395,43.4243,16.0446
2025-05-21,3.7089,1.9427,1.4851,2.1025,1.0273,1.6598,0.3301,1.4229,1.1136,0.5846,0.8631,1.3066,48.4104,14.7582
2025-05-22,4.7521,2.8298,1.1939,2.3724,0.7888,3.3193,0.6821,1.5982,1.5800,0.7577,0.7864,1.1179,47.7909,10.6010
2025-05-23,5.8806,3.9551,1.9900,2.4408,1.3514,4.1395,0.4487,1.9467,1.3893,0.6289,0.3894,1.0139,51.8910,12.2294
2025-05-24,8.1643,4.3848,2.1464,2.2410,1.3997,4.0246,0.5771,1.5135,1.8679,0.8983,1.0700,0.9088,37.2333,9.6724
2025-05-25,7.3376,2.5103,1.2386,2.0815,1.0317,6.3960,1.0684,1.9551,2.0262,0.4364,0.8669,0.4327,33.7239,13.7178
2025-05-26,6.6708,3.3773,2.1041,1.7416,1.7300,3.7901,0.7623,0.6832,2.6031,0.4644,0.8054,1.0140,47.5589,8.9882
2025-05-27,4.4145,2.7397,4.5702,2.7566,1.1760,3.7680,0.4719,0.5891,2.2193,0.6570,0.8942,0.6346,38.9126,9.8550
2025-05-28,6.1660,2.9750,1.4958,1.9282,0.9178,1.6306,0.7169,0.9123,1.7981,0.3760,0.4281,0.6531,34.2723,13.1363
2025-05-29,7.3244,3.7388,4.8626,2.7334,1.1115,2.3905,0.6787,1.9764,2.6043,0.7284,0.7116,0.8216,33.6198,13.4562
2025-05-30,4.8372,4.2329,6.7426,2.3283,1.7556,3.2784,0.3399,1.9224,2.2667,1.1765,1.0399,0.5761,47.3806,8.8041
2025-05-31,4.7380,4.6284,6.1483,3.0176,1.7257,2.1978,0.6745,1.1286,1.8452,1.1006,1.0251,0.9624,41.0587,17.5166
2025-06-01,5.0509,4.7804,5.1876,3.2092,1.0603,1.8272,0.7623,1.8685,1.5153,0.3242,0.4648,0.9677,35.7190,10.4834
2025-06-02,5.8235,2.8953,6.8683,2.2687,1.5685,1.8246,0.9612,0.9350,1.4978,0.3744,0.6556,0.6463,49.9801,11.2290
2025-06-03,4.7803,3.5908,10.1274,4.2037,0.8450,2.6417,0.3478,1.0601,1.6304,0.8636,0.8925,1.5231,37.6570,16.2046
2025-06-04,3.5752,4.3374,14.8530,2.9228,1.4183,3.1534,0.6254,0.9063,1.8182,1.1963,1.1954,1.1168,33.2575,10.3519
2025-06-05,5.8459,5.7698,12.8691,2.8726,1.3651,2.4950,0.7199,1.0644,2.2296,1.0531,1.1389,1.2169,31.3344,18.6413
2025-06-06,3.8978,3.6501,12.1259,1.5074,0.9427,1.9810,0.6828,0.9978,2.0467,0.5867,0.5734,0.7562,38.0388,16.2167
2025-06-07,5.5299,2.2694,12.7081,1.5469,1.2203,2.7915,0.6828,1.5780,2.0159,0.7537,0.8863,0.6268,33.3637,9.3926
2025-06-08,4.4341,1.9553,19.1770,1.4813,0.8018,1.7915,0.6496,1.0851,0.7375,0.5684,0.2145,0.4917,24.0679,25.5829
2025-06-09,3.9694,3.7681,16.3169,1.9911,0.7011,1.1913,0.9170,0.6055,1.2719,0.5171,0.6861,0.6120,37.2967,13.8363
2025-06-10,5.3654,2.7857,15.3345,2.6803,1.7059,1.7783,0.4781,1.1629,1.9608,0.8450,1.0158,1.1272,32.5229,15.6691
2025-06-11,3.7310,2.0665,22.1194,1.9724,1.5664,1.1046,1.1453,0.9162,2.1473,0.6458,2.1756,0.7621,37.9362,19.1381
2025-06-12,4.3110,1.0549,25.0497,2.1261,1.0496,1.3944,0.5525,0.9280,1.1350,0.9033,1.1326,0.9011,42.5739,13.6545
2025-06-13,2.8103,1.1830,18.4457,1.6987,1.0399,1.1025,0.8269,0.9474,1.5392,0.5995,1.8168,0.4436,27.1634,21.0088
2025-06-14,1.9807,1.8431,14.2788,1.6589,0.8711,0.8012,1.0180,0.9217,1.7486,0.6403,1.3497,0.9755,29.2475,23.2649
2025-06-15,2.7706,0.6411,10.4162,0.9375,0.6319,0.9391,0.8948,0.8303,2.3856,0.6978,1.4733,0.2768,31.2687,22.1239
2025-06-16,4.3523,1.5321,13.3405,1.1901,1.3302,1.3339,0.8596,0.9379,1.3903,0.3484,0.8507,1.2633,39.4410,18.8902
2025-06-17,3.1639,1.4823,8.6019,1.3743,1.2465,1.3649,1.0323,2.0352,1.1713,0.5734,1.4429,0.9261,37.0073,12.6555
