fecha,valor
2019-10-22,7079.28
2019-10-23,7007.26
2019-10-24,6978.62
2019-10-25,6940.88
2019-10-28,6886.62
2019-10-29,6864.84
2019-10-30,6831.49
2019-10-31,6829.83
2019-11-01,6840.76
2019-11-04,6778.37
2019-11-05,6743.82
2019-11-06,6682.99
2019-11-07,6665.24
2019-11-08,6706.67
2019-11-11,6694.54
2019-11-12,6703.79
2019-11-13,6648.51
2019-11-14,6654.82
2019-11-15,6621.68
2019-11-18,6574.29
2019-11-19,6525.97
2019-11-20,6580.55
2019-11-21,6575.77
2019-11-22,6517.23
2019-11-25,6529.88
2019-11-26,6500.52
2019-11-27,6481.79
2019-11-28,6471.0
2019-11-29,6459.54
2019-11-30,6459.54
2019-12-02,6418.13
2019-12-03,6423.88
2019-12-04,6431.86
2019-12-05,6408.35
2019-12-06,6366.17
2019-12-09,6413.31
2019-12-10,6415.93
2019-12-11,6421.55
2019-12-12,6439.37
2019-12-13,6445.62
2019-12-16,6413.71
2019-12-17,6412.18
2019-12-18,6433.48
2019-12-19,6448.26
2019-12-20,6455.15
2019-12-23,6544.28
2019-12-24,6508.45
2019-12-26,6549.9
2019-12-27,6566.04
2019-12-31,6467.53
2020-01-03,6498.09
2020-01-10,6442.79
2020-01-13,6522.27
2020-01-14,6494.15
2020-01-15,6454.34
2020-01-16,6463.19
2020-01-17,6447.47
2020-01-20,6448.9
2020-01-21,6443.2
2020-01-23,6441.63
2020-01-24,6430.73
2020-01-27,6424.37
2020-01-28,6450.53
2020-01-29,6400.77
2020-01-30,6383.07
2020-01-31,6373.55
2020-02-03,6365.87
2020-02-04,6310.28
2020-02-05,6248.61
2020-02-06,6199.58
2020-02-07,6212.52
2020-02-10,6255.3
2020-02-11,6240.8
2020-02-12,6241.7
2020-02-13,6231.15
2020-02-14,6276.78
2020-02-17,6279.82
2020-02-18,6284.19
2020-02-19,6340.73
2020-02-20,6325.12
2020-02-21,6302.36
2020-02-26,6320.44
2020-02-27,6324.25
2020-02-28,6309.69
2020-02-29,6309.69
2020-03-02,6196.04
2020-03-03,6217.82
2020-03-04,6270.44
2020-03-05,6276.8
2020-03-06,6315.25
2020-03-09,6331.19
2020-03-10,6363.64
2020-03-11,6320.21
2020-03-12,6295.99
2020-03-13,6173.06
2020-03-16,6089.11
2020-03-17,6058.75
2020-03-18,6062.78
2020-03-19,5971.45
2020-03-20,5921.23
2020-03-23,5909.08
2020-03-24,5988.74
2020-03-25,6096.51
2020-03-26,6143.74
2020-03-27,6163.44
2020-03-30,6151.59
2020-03-31,6090.58
2020-04-01,6079.6
2020-04-02,6028.68
2020-04-03,6050.27
2020-04-06,6045.31
2020-04-07,6100.1
2020-04-08,6138.03
2020-04-09,6117.93
2020-04-13,6248.25
2020-04-14,6296.58
2020-04-15,6336.6
2020-04-16,6316.52
2020-04-17,6329.32
2020-04-20,6270.21
2020-04-21,6592.44
2020-04-22,6567.67
2020-04-23,6586.81
2020-04-24,6606.26
2020-04-27,6581.09
2020-04-28,6569.28
2020-04-29,6563.24
2020-04-30,6532.35
2020-05-04,6492.64
2020-05-05,6488.47
2020-05-06,6461.77
2020-05-07,6434.55
2020-05-08,6464.41
2020-05-11,6471.54
2020-05-12,6492.9
2020-05-13,6504.38
2020-05-14,6495.94
2020-05-15,6511.75
2020-05-18,6583.78
2020-05-19,6546.95
2020-05-20,6574.86
2020-05-21,6576.69
2020-05-22,6538.08
2020-05-25,6546.48
2020-05-26,6497.66
2020-05-27,6457.78
2020-05-28,6449.72
2020-05-29,6389.73
2020-05-31,6389.73
2020-06-05,6313.47
2020-06-08,6248.58
2020-06-09,6298.7
2020-06-10,6319.42
2020-06-12,6324.84
2020-06-19,6275.91
2020-06-26,6297.76
2020-06-29,6301.36
2020-06-30,6272.37
2020-07-01,6273.8
2020-07-02,6247.11
2020-07-03,6255.77
2020-07-06,6242.69
2020-07-07,6529.1
2020-07-08,6485.25
2020-07-09,6493.95
2020-07-10,6479.01
2020-07-13,6457.88
2020-07-14,6533.52
2020-07-15,6534.55
2020-07-17,6539.61
2020-07-20,6556.54
2020-07-21,6547.38
2020-07-22,6580.48
2020-07-23,6611.44
2020-07-24,6650.92
2020-07-27,6617.95
2020-07-28,6681.62
2020-07-29,6666.51
2020-07-30,6680.86
2020-07-31,6608.23
2020-08-03,6607.74
2020-08-04,6596.84
2020-08-05,6623.85
2020-08-07,6679.19
2020-08-10,6668.53
2020-08-11,6653.03
2020-08-12,6509.31
2020-08-13,6594.29
2020-08-14,6619.72
2020-08-17,6584.94
2020-08-18,6660.0
2020-08-19,6706.11
2020-08-20,6659.39
2020-08-21,6683.75
2020-08-24,6671.2
2020-08-25,6669.82
2020-08-26,6647.08
2020-08-27,6666.54
2020-08-28,6609.47
2020-08-31,6644.18
2020-09-01,6617.98
2020-09-02,6607.84
2020-09-03,6586.28
2020-09-04,6587.69
2020-09-11,6606.59
2020-09-14,6617.23
2020-09-15,6645.24
2020-09-16,6607.63
2020-09-17,6588.26
2020-09-18,6509.37
2020-09-21,6495.76
2020-09-22,6417.45
2020-09-23,6413.9
2020-09-24,6366.73
2020-09-25,6368.36
2020-09-28,6328.81
2020-09-29,6338.32
2020-09-30,6355.79
2020-10-01,6320.59
2020-10-02,6326.32
2020-10-05,6282.25
2020-10-06,6282.89
2020-10-07,6236.02
2020-10-08,6221.71
2020-10-09,6237.81
2020-10-12,6289.31
2020-10-13,6219.38
2020-10-14,6133.23
2020-10-15,6077.75
2020-10-16,6041.83
2020-10-19,5981.19
2020-10-20,5955.74
2020-10-21,5936.42
2020-10-22,5930.89
2020-10-23,5875.47
2020-10-26,5809.16
2020-10-27,5778.18
2020-10-28,5721.78
2020-10-29,5647.19
2020-10-30,5578.06
2020-10-31,5578.06
2020-11-03,5517.87
2020-11-04,5494.61
2020-11-05,5429.65
2020-11-06,5427.34
2020-11-09,5366.67
2020-11-10,5179.39
2020-11-11,5167.88
2020-11-12,5108.33
2020-11-13,5151.85
2020-11-16,5153.64
2020-11-17,5135.55
2020-11-18,5126.48
2020-11-19,5122.08
2020-11-20,5089.65
2020-11-23,5092.12
2020-11-24,5041.97
2020-11-25,5393.21
2020-11-26,5386.71
2020-11-27,5342.93
2020-11-30,5304.52
2020-12-01,5245.96
2020-12-02,5270.77
2020-12-03,5289.29
2020-12-04,5294.4
2020-12-07,5218.74
2020-12-08,5268.95
2020-12-09,5326.42
2020-12-10,5446.84
2020-12-11,5407.99
2020-12-14,5414.42
2020-12-15,5409.73
2020-12-16,5408.89
2020-12-17,5411.08
2020-12-18,5436.81
2020-12-21,5433.77
2020-12-22,5442.5
2020-12-23,5410.71
2020-12-24,5401.42
2020-12-28,5332.28
2020-12-29,5280.87
2020-12-30,5257.21
2020-12-31,5275.94
2021-01-04,5279.74
2021-01-05,5307.79
2021-01-06,5313.03
2021-01-07,5258.03
2021-01-08,5238.72
2021-01-11,5148.81
2021-01-12,5191.37
2021-01-13,5221.52
2021-01-14,5206.36
2021-01-15,5164.66
2021-01-18,5131.17
2021-01-19,5143.07
2021-01-20,5138.63
2021-01-21,5123.6
2021-01-29,4964.85
2021-01-31,4964.85
2021-02-01,4937.8
2021-02-02,4944.92
2021-02-03,4989.38
2021-02-04,5022.24
2021-02-05,4967.88
2021-02-08,4982.53
2021-02-09,4997.32
2021-02-10,4999.05
2021-02-11,5039.61
2021-02-12,4642.25
2021-02-17,4609.55
2021-02-18,4540.0
2021-02-19,4534.12
2021-02-24,4883.74
2021-02-25,4853.32
2021-02-26,4769.87
2021-02-28,4769.87
2021-03-01,4671.02
2021-03-02,4690.51
2021-03-03,4712.97
2021-03-04,4665.64
2021-03-05,4621.55
2021-03-08,4618.6
2021-03-09,4621.89
2021-03-10,4673.93
2021-03-11,4697.62
2021-03-12,4663.78
2021-03-15,4640.56
2021-03-16,4633.52
2021-03-17,4656.86
2021-03-18,4661.82
2021-03-19,4603.21
2021-03-22,4643.59
2021-03-23,4639.56
2021-03-24,4598.78
2021-03-25,4607.38
2021-03-26,4649.61
2021-03-29,4625.39
2021-03-30,4584.68
2021-03-31,4525.96
2021-04-01,4546.1
2021-04-05,4506.26
2021-04-06,4509.99
2021-04-07,4552.22
2021-04-08,4544.35
2021-04-09,4574.74
2021-04-12,4595.92
2021-04-13,4601.34
2021-04-14,4640.37
2021-04-15,4634.06
2021-04-16,4671.25
2021-04-19,4698.95
2021-04-20,4683.7
2021-04-21,4688.43
2021-04-22,4730.09
2021-04-23,4694.02
2021-04-26,4659.62
2021-04-27,4695.54
2021-04-28,4680.7
2021-04-29,4685.14
2021-04-30,4629.36
2021-05-03,4614.94
2021-05-04,4664.9
2021-05-05,4644.78
2021-05-06,4633.41
2021-05-07,4701.57
2021-05-10,4752.08
2021-05-11,4811.34
2021-05-12,4817.97
2021-05-13,4745.28
2021-05-14,4763.93
2021-05-17,4768.27
2021-05-18,4783.8
2021-05-19,4790.52
2021-05-20,4839.66
2021-05-21,4857.6
2021-05-24,4860.12
2021-05-25,4831.06
2021-05-26,4860.21
2021-05-27,4875.7
2021-05-28,4888.74
2021-05-31,4886.76
2021-06-01,4822.46
2021-06-02,4814.78
2021-06-04,4840.09
2021-06-07,4840.55
2021-06-08,4883.48
2021-06-09,4889.07
2021-06-10,4907.64
2021-06-11,4919.8
2021-06-14,4859.9
2021-06-15,4842.79
2021-06-16,4791.82
2021-06-17,4746.58
2021-06-18,4644.54
2021-06-22,4642.43
2021-06-23,4635.53
2021-06-24,4665.93
2021-06-25,4673.84
2021-06-28,4708.9
2021-06-29,4706.12
2021-06-30,4624.27
2021-07-01,4661.31
2021-07-02,4680.08
2021-07-05,4702.31
2021-07-06,4679.76
2021-07-07,4682.6
2021-07-08,4692.77
2021-07-09,4748.67
2021-07-12,4772.49
2021-07-13,4787.09
2021-07-14,4813.16
2021-07-15,4841.47
2021-07-19,4853.65
2021-07-20,4826.14
2021-07-21,4805.44
2021-07-22,4771.01
2021-07-23,4789.08
2021-07-26,4762.48
2021-07-27,4758.41
2021-07-28,4742.82
2021-07-29,4767.46
2021-07-30,4745.56
2021-07-31,4745.56
2021-08-02,4705.12
2021-08-03,4758.08
2021-08-04,4775.5
2021-08-05,4774.57
2021-08-09,4802.07
2021-08-10,4711.44
2021-08-11,4628.48
2021-08-12,4675.97
2021-08-13,4695.41
2021-08-16,4699.54
2021-08-17,4710.21
2021-08-18,4679.34
2021-08-19,4679.87
2021-08-20,4630.31
2021-08-23,4938.29
2021-08-24,5000.27
2021-08-25,5100.81
2021-08-26,5126.01
2021-08-27,5126.01
2021-08-30,5166.58
2021-08-31,5116.24
2021-09-01,5111.16
2021-09-02,5097.67
2021-09-03,5101.87
2021-09-06,5131.55
2021-09-07,5112.03
2021-09-08,5138.09
2021-09-09,5120.51
2021-09-10,5103.75
2021-09-13,5089.47
2021-09-14,5106.32
2021-09-15,5129.76
2021-09-16,5086.72
2021-09-17,4963.7
2021-09-20,4949.13
2021-09-21,4948.51
2021-09-22,4977.83
2021-09-23,4919.16
2021-09-24,4959.6
2021-09-27,4930.28
2021-09-28,4956.54
2021-09-29,4883.24
2021-09-30,4830.67
2021-10-01,4880.5
2021-10-04,4880.14
2021-10-05,4891.67
2021-10-06,4887.83
2021-10-07,4905.45
2021-10-08,4955.16
2021-10-11,4958.35
2021-10-12,4888.04
2021-10-13,4954.56
2021-10-14,5046.51
2021-10-15,5032.11
2021-10-18,4962.25
2021-10-19,4925.59
2021-10-20,4915.73
2021-10-21,4923.18
2021-10-22,4912.43
2021-10-25,4908.99
2021-10-26,4941.71
2021-10-27,4888.53
2021-10-28,4896.42
2021-10-29,4890.17
2021-10-31,4890.17
2021-11-01,4833.81
2021-11-03,4852.01
2021-11-04,4824.92
2021-11-05,4855.07
2021-11-08,4894.79
2021-11-09,4936.13
2021-11-10,5007.91
2021-11-11,4996.59
2021-11-12,5015.65
2021-11-15,4991.88
2021-11-16,4982.51
2021-11-17,4935.6
2021-11-18,4984.07
2021-11-19,4993.09
2021-11-22,4963.34
2021-11-23,4919.25
2021-11-24,4914.76
2021-11-25,4905.01
2021-11-26,4833.15
2021-11-29,4825.08
2021-11-30,4762.26
2021-12-01,4710.08
2021-12-02,4731.87
2021-12-03,4722.94
2021-12-06,4799.07
2021-12-07,4790.24
2021-12-08,4794.62
2021-12-09,4830.87
2021-12-10,4790.88
2021-12-13,4735.62
2021-12-14,4762.49
2021-12-15,4688.23
2021-12-16,4680.98
2021-12-17,4741.24
2021-12-20,4737.5
2021-12-21,4735.95
2021-12-22,4820.62
2021-12-23,4819.49
2021-12-24,4862.18
2021-12-27,4828.06
2021-12-28,4811.25
2021-12-29,4745.46
2021-12-30,4729.02
2021-12-31,4753.46
2022-01-03,4745.12
2022-01-04,4689.88
2022-01-05,4685.87
2022-01-06,4663.1
2022-01-07,4651.72
2022-01-10,4705.72
2022-01-11,4720.45
2022-01-12,4746.98
2022-01-13,4768.66
2022-01-14,4779.73
2022-01-17,4728.86
2022-01-18,4784.37
2022-01-19,4770.63
2022-01-20,4799.42
2022-01-21,4714.45
2022-01-24,4640.56
2022-01-25,4642.07
2022-01-26,4625.15
2022-01-27,4572.64
2022-01-28,4510.92
2022-01-31,4483.35
2022-02-01,4471.32
2022-02-02,4414.65
2022-02-03,4416.39
2022-02-04,4426.6
2022-02-07,4429.48
2022-02-08,4421.68
2022-02-09,4514.7
2022-02-10,4460.39
2022-02-11,4473.44
2022-02-14,4466.64
2022-02-15,4525.53
2022-02-16,4527.73
2022-02-17,4514.53
2022-02-18,4534.39
2022-02-21,4528.54
2022-02-22,4471.78
2022-02-23,4431.68
2022-02-24,4455.11
2022-02-25,4396.18
2022-02-28,4396.18
2022-03-02,4461.12
2022-03-03,4529.23
2022-03-04,4455.9
2022-03-07,4493.81
2022-03-08,4560.23
2022-03-09,4568.11
2022-03-10,4530.41
2022-03-11,4572.1
2022-03-14,4593.97
2022-03-15,4567.68
2022-03-16,4566.88
2022-03-17,4583.18
2022-03-18,4587.88
2022-03-21,4572.57
2022-03-22,4592.83
2022-03-23,4562.14
2022-03-24,4586.41
2022-03-25,4643.19
2022-03-28,4654.64
2022-03-29,4624.44
2022-03-30,4637.47
2022-03-31,4599.03
2022-04-01,4619.24
2022-04-04,4591.35
2022-04-05,4602.91
2022-04-06,4598.93
2022-04-07,4570.26
2022-04-08,4623.6
2022-04-11,4640.47
2022-04-12,4702.85
2022-04-13,4722.94
2022-04-14,4762.93
2022-04-18,4684.76
2022-04-19,4753.68
2022-04-20,4715.09
2022-04-21,4744.2
2022-04-22,4726.73
2022-04-25,4676.76
2022-04-26,4605.28
2022-04-27,4600.59
2022-04-28,4635.27
2022-04-29,4602.18
2022-04-30,4602.18
2022-05-03,4596.36
2022-05-04,4515.65
2022-05-05,4510.25
2022-05-06,4513.28
2022-05-09,4595.59
2022-05-10,4573.39
2022-05-11,4569.19
2022-05-12,4557.58
2022-05-13,4512.08
2022-05-16,4478.62
2022-05-17,4499.87
2022-05-18,4515.36
2022-05-19,4527.09
2022-05-20,4565.18
2022-05-23,4613.02
2022-05-24,4686.01
2022-05-25,4631.95
2022-05-26,4602.24
2022-05-27,4592.9
2022-05-30,4576.98
2022-05-31,4577.54
2022-06-01,4514.11
2022-06-02,4510.87
2022-06-03,4578.33
2022-06-06,4571.85
2022-06-07,4565.96
2022-06-08,4591.59
2022-06-09,4573.13
2022-06-10,4610.34
2022-06-13,4626.02
2022-06-14,4570.99
2022-06-15,4579.23
2022-06-17,4625.98
2022-06-20,4630.78
2022-06-22,4614.66
2022-06-23,4638.51
2022-06-24,4570.28
2022-06-27,4575.41
2022-06-28,4590.98
2022-06-29,4568.72
2022-06-30,4505.45
2022-07-01,4433.42
2022-07-04,4429.23
2022-07-05,4417.89
2022-07-06,4339.45
2022-07-07,4290.48
2022-07-08,4147.75
2022-07-11,4134.99
2022-07-12,4192.2
2022-07-13,4183.39
2022-07-14,4218.82
2022-07-15,4036.71
2022-07-18,4064.05
2022-07-19,4251.72
2022-07-20,4312.64
2022-07-21,4259.41
2022-07-22,4208.4
2022-07-25,4219.03
2022-07-26,4213.91
2022-07-27,4168.7
2022-07-28,4317.11
2022-07-29,4301.06
2022-07-31,4301.06
2022-08-01,4263.61
2022-08-02,4288.92
2022-08-03,4274.38
2022-08-04,4341.65
2022-08-05,4303.33
2022-08-08,4270.43
2022-08-09,4275.75
2022-08-10,4324.45
2022-08-11,4303.49
2022-08-12,4216.9
2022-08-15,4197.56
2022-08-16,4150.13
2022-08-17,4145.65
2022-08-18,4100.79
2022-08-19,4026.58
2022-08-22,3979.31
2022-08-23,3962.24
2022-08-24,3973.0
2022-08-25,3958.21
2022-08-26,3907.95
2022-08-29,3878.13
2022-08-30,3858.83
2022-08-31,3806.97
2022-09-01,3767.17
2022-09-02,3722.05
2022-09-05,3747.19
2022-09-06,3678.42
2022-09-07,3671.45
2022-09-08,3777.45
2022-09-09,3770.4
2022-09-12,4312.34
2022-09-13,4379.56
2022-09-14,4329.19
2022-09-15,4296.23
2022-09-16,4203.09
2022-09-19,4186.78
2022-09-20,4174.65
2022-09-21,4127.79
2022-09-22,4156.57
2022-09-23,4045.2
2022-09-26,3942.92
2022-09-27,3893.13
2022-09-28,3894.61
2022-09-29,3943.13
2022-09-30,3844.16
2022-10-03,3848.48
2022-10-04,3908.63
2022-10-05,3973.56
2022-10-06,3984.03
2022-10-07,3929.27
2022-10-10,3890.33
2022-10-11,3875.32
2022-10-12,3984.96
2022-10-13,4007.26
2022-10-14,3948.79
2022-10-17,3870.09
2022-10-18,3908.92
2022-10-19,3885.19
2022-10-20,3864.34
2022-10-21,3724.4
2022-10-24,3742.56
2022-10-25,3750.76
2022-10-26,3832.57
2022-10-27,3848.59
2022-10-28,3771.62
2022-10-31,3687.16
2022-11-01,3642.96
2022-11-03,3697.49
2022-11-04,3654.59
2022-11-07,3753.81
2022-11-08,3728.53
2022-11-09,3844.65
2022-11-10,3856.2
2022-11-11,3910.85
2022-11-14,3962.36
2022-11-15,3953.53
2022-11-16,3913.57
2022-11-17,3875.59
2022-11-18,3852.26
2022-11-21,3839.41
2022-11-22,3841.16
2022-11-23,3850.91
2022-11-24,3858.85
2022-11-25,3781.96
2022-11-28,3800.5
2022-11-29,3804.44
2022-11-30,3808.28
2022-12-01,3769.32
2022-12-02,3768.18
2022-12-05,3777.5
2022-12-06,3743.97
2022-12-07,3734.26
2022-12-08,3740.92
2022-12-09,3800.15
2022-12-12,3829.87
2022-12-13,3862.89
2022-12-14,3901.54
2022-12-15,3835.07
2022-12-16,3742.34
2022-12-19,3777.8
2022-12-20,3999.96
2022-12-21,3999.21
2022-12-22,3979.31
2022-12-23,3887.17
2022-12-27,3889.86
2022-12-28,3864.7
2022-12-29,3825.07
2022-12-30,3796.18
2022-12-31,3796.18
2023-01-03,3818.45
2023-01-04,3868.4
2023-01-05,3881.65
2023-01-06,3814.75
2023-01-09,3847.15
2023-01-10,3857.59
2023-01-11,3850.32
2023-01-12,3868.37
2023-01-13,3908.78
2023-01-16,3938.82
2023-01-17,3865.53
2023-01-18,3836.08
2023-01-19,3844.25
2023-01-20,3862.08
2023-01-24,3871.94
2023-01-25,3839.01
2023-01-26,3814.0
2023-01-27,3739.43
2023-01-30,3651.29
2023-01-31,3616.01
2023-02-01,3593.86
2023-02-02,3579.48
2023-02-03,3563.92
2023-02-06,3489.55
2023-02-07,3466.84
2023-02-08,3537.83
2023-02-28,3148.52
2023-03-31,3112.26
2023-04-30,3158.3
2023-05-31,2951.92
2023-06-30,2611.58
2023-07-31,2512.93
2023-08-31,2147.31
2023-09-30,1817.61
2023-10-31,1653.8
2023-11-30,1687.52
2023-12-31,1807.76
2024-01-31,1715.33
2024-02-29,1682.12
2024-03-31,1777.83
2024-04-30,1897.67
2024-05-31,2040.08
2024-06-30,1941.2
2024-07-31,1922.98
2024-08-31,2008.61
2024-09-30,2070.21
2024-10-31,2169.67
2024-11-30,2056.89
2024-12-31,1976.54
2025-01-31,2103.37
2025-02-28,2187.91
2025-03-31,2302.0
2025-04-30,2618.15
2025-05-31,2519.37
2025-06-30,2806.96
2025-07-31,2725.71
2025-08-31,2881.24
2025-09-30,3275.01
2025-10-31,3226.91
2025-11-07,3167.29
2025-11-13,3333.43
2025-11-21,3200.17
2025-11-24,3223.54
2025-11-25,3237.82
2025-11-26,3258.68
2025-11-27,3279.63
2025-11-28,3261.38
2025-11-30,3261.38
2025-12-01,3293.05
2025-12-02,3276.59
2025-12-03,3240.6
2025-12-04,3242.73
2025-12-05,3231.98
2025-12-08,3231.84
2025-12-09,3239.1
2025-12-10,3257.02
2025-12-11,3258.45
2025-12-12,3304.64
2025-12-15,3305.98
2025-12-16,3291.64
2025-12-17,3274.19
2025-12-18,3295.99
2025-12-19,3292.44
2025-12-22,3684.59
2025-12-23,3756.26
2025-12-24,3798.92
2025-12-29,3797.78
2025-12-30,3694.79
2025-12-31,3713.24
2026-01-05,3687.55
2026-01-06,3767.1
2026-01-07,3789.66
2026-01-08,3783.19
2026-01-09,3812.96
2026-01-12,3846.99
2026-01-13,3925.08
2026-01-14,3902.29
2026-01-15,3912.44
2026-01-16,3906.66
2026-01-19,3893.03
2026-01-20,4054.54
2026-01-21,4019.78
2026-01-22,4041.45
2026-01-26,4091.63
2026-01-27,4217.11
2026-01-28,4253.02
2026-01-29,4489.04
2026-01-30,4416.73
2026-01-31,4416.73
2026-02-02,4103.85
2026-02-03,3931.43
2026-02-04,4121.11
2026-02-05,4127.54
2026-02-06,4049.32
2026-02-09,4155.89
2026-02-10,4255.35
2026-02-11,4209.94
2026-02-12,4270.79
2026-02-13,4152.65
2026-02-18,4185.97
2026-02-19,4163.21
2026-02-20,4172.66
2026-02-23,4223.25
2026-02-24,4342.56
2026-02-25,4291.38
2026-02-26,4335.41
2026-02-27,4320.17
2026-02-28,4320.17
2026-03-02,4315.98
2026-03-03,4375.28
2026-03-04,4214.65
2026-03-05,4243.54
2026-03-06,4192.52
2026-03-09,4257.44
2026-03-10,4240.91
2026-03-11,4325.42
2026-03-12,4316.65
2026-03-13,4256.14
2026-03-16,4183.44
2026-03-17,4155.6
2026-03-18,4158.19
2026-03-19,3710.09
2026-03-20,3483.85
2026-03-23,3571.11
2026-03-24,3464.4
2026-03-25,3470.38
2026-03-26,3546.0
2026-03-27,3443.98
2026-03-30,3524.32
2026-03-31,3542.85
2026-04-01,3659.44
2026-04-02,3784.97
2026-04-06,3703.92
2026-04-07,3717.94
2026-04-08,3759.48
2026-04-09,3791.1
2026-04-10,3835.57
2026-04-13,3865.1
2026-04-14,3838.36
2026-04-15,3900.78
2026-04-16,3896.99
2026-04-17,3893.94
2026-04-20,3961.41
2026-04-21,3936.34
2026-04-22,3839.93
2026-04-23,3866.42
2026-04-24,3843.46
2026-04-27,3875.77
2026-04-28,3858.76
2026-04-29,3779.69
2026-04-30,3706.13
2026-05-04,3530.33
2026-05-05,3455.26
2026-05-06,3438.11
2026-05-07,3523.62
2026-05-08,3531.95
2026-05-11,3857.62
2026-05-12,3867.2
2026-05-13,3833.48
2026-05-14,4819.8
2026-05-15,4694.04
2026-05-18,4615.28
2026-05-19,4623.78
2026-05-20,4560.26
2026-05-21,4592.01
2026-05-22,4582.56
2026-05-25,4569.0
2026-05-26,4641.72
2026-05-27,4598.54
2026-05-28,4535.85
2026-05-29,4546.78
2026-05-31,4546.78
2026-06-01,4596.37
2026-06-02,4521.16
2026-06-03,4496.5
2026-06-08,4487.15
2026-06-09,4426.9
2026-06-10,4379.4
2026-06-11,4304.18
2026-06-12,4423.24
2026-06-15,3818.45
2026-06-16,3870.75
2026-06-17,3869.31
2026-06-18,3784.08
2026-06-19,3774.35
