tipo,fecha,valor
Oro,2014-09-08,1736.17229246
Posición con el FMI,2014-09-08,13.3478225
DEG,2014-09-09,250.28730459
Divisas,2014-09-09,13517.010455160002
Oro,2014-09-09,1718.8743207
Posición con el FMI,2014-09-09,13.3261675
DEG,2014-09-10,249.73557038
Divisas,2014-09-10,13512.33173837
Oro,2014-09-10,1720.47950974
Posición con el FMI,2014-09-10,13.29679125
DEG,2014-09-11,250.09061384
Divisas,2014-09-11,13519.19792937
Oro,2014-09-11,1711.53966004
Posición con el FMI,2014-09-11,13.315695
DEG,2014-09-12,249.95226358
Divisas,2014-09-12,13481.53436017
Oro,2014-09-12,1699.68865665
Posición con el FMI,2014-09-12,13.30832875
DEG,2014-09-15,250.03394024
Divisas,2014-09-15,13474.59880244
Oro,2014-09-15,1683.91047478
Posición con el FMI,2014-09-15,13.3126775
DEG,2014-09-16,249.98726786
Divisas,2014-09-16,13481.432852589998
Oro,2014-09-16,1688.33046503
Posición con el FMI,2014-09-16,13.3101925
DEG,2014-09-17,250.06394391
Divisas,2014-09-17,13490.65875713
Oro,2014-09-17,1691.46564178
Posición con el FMI,2014-09-17,13.314275
DEG,2014-09-18,250.33064323
Divisas,2014-09-18,13443.73343313
Oro,2014-09-18,1674.51535587
Posición con el FMI,2014-09-18,13.328475
DEG,2014-09-19,249.58888576
Divisas,2014-09-19,13452.078248829996
Oro,2014-09-19,1677.89238942
Posición con el FMI,2014-09-19,13.28898125
DEG,2014-09-22,249.54888087
Divisas,2014-09-22,13409.93816685
Oro,2014-09-22,1665.41443792
Posición con el FMI,2014-09-22,13.28685125
DEG,2014-09-23,249.24551039
Divisas,2014-09-23,13396.73999813
Oro,2014-09-23,1663.6698411999998
Posición con el FMI,2014-09-23,13.27069875
DEG,2014-09-24,249.77057467
Divisas,2014-09-24,13392.84871268
Oro,2014-09-24,1672.77781843
Posición con el FMI,2014-09-24,13.298655
DEG,2014-09-25,249.48053917
Divisas,2014-09-25,13380.00648002
Oro,2014-09-25,1665.90080171
Posición con el FMI,2014-09-25,13.2832125
DEG,2014-09-26,248.35540143
Divisas,2014-09-26,13367.00392204
Oro,2014-09-26,1670.75903603
Posición con el FMI,2014-09-26,13.22330625
DEG,2014-09-29,248.54875844
Divisas,2014-09-29,13353.82676249
Oro,2014-09-29,1666.48005081
Posición con el FMI,2014-09-29,13.23360125
DEG,2014-09-30,247.9299252
Divisas,2014-09-30,13346.46958
Oro,2014-09-30,1664.413594
Posición con el FMI,2014-09-30,13.2001425
DEG,2014-10-01,247.13646406
Divisas,2014-10-01,13336.93805957
Oro,2014-10-01,1654.82961057
Posición con el FMI,2014-10-01,13.1578975
DEG,2014-10-02,247.15146647
Divisas,2014-10-02,13334.66995608
Oro,2014-10-02,1662.3787526
Posición con el FMI,2014-10-02,13.15869625
DEG,2014-10-03,247.5848696
Divisas,2014-10-03,13341.229464219998
Oro,2014-10-03,1662.65639679
Posición con el FMI,2014-10-03,13.18177125
DEG,2014-10-06,247.2381471
Divisas,2014-10-06,13532.6659761
Oro,2014-10-06,1630.74025235
Posición con el FMI,2014-10-06,13.16331125
DEG,2014-10-07,246.54303516
Divisas,2014-10-07,13550.210248240002
Oro,2014-10-07,1652.38817268
Posición con el FMI,2014-10-07,13.1263025
DEG,2014-10-08,247.10145842
Divisas,2014-10-08,13547.166487539998
Oro,2014-10-08,1656.97130901
Posición con el FMI,2014-10-08,13.15603375
DEG,2014-10-09,247.66488248
Divisas,2014-10-09,13522.98996206
Oro,2014-10-09,1649.67675427
Posición con el FMI,2014-10-09,13.18603125
DEG,2014-10-10,248.74672337
Divisas,2014-10-10,13547.474625549998
Oro,2014-10-10,1675.37047043
Posición con el FMI,2014-10-10,13.24363
DEG,2014-10-13,247.77656713
Divisas,2014-10-13,13534.30700139
Oro,2014-10-13,1673.64744406
Posición con el FMI,2014-10-13,13.1919775
DEG,2014-10-14,247.77656713
Divisas,2014-10-14,13503.94801806
Oro,2014-10-14,1688.8781308500002
Posición con el FMI,2014-10-14,13.1919775
DEG,2014-10-15,247.61987524
Divisas,2014-10-15,13465.73536893
Oro,2014-10-15,1687.7752839
Posición con el FMI,2014-10-15,13.183635
DEG,2014-10-16,247.42984464
Divisas,2014-10-16,13503.46952757
Oro,2014-10-16,1697.14230041
Posición con el FMI,2014-10-16,13.1735175
DEG,2014-10-17,248.54002341
Divisas,2014-10-17,13471.75599414
Oro,2014-10-17,1697.09874119
Posición con el FMI,2014-10-17,13.232625
DEG,2014-10-20,249.11344909
Divisas,2014-10-20,13468.36908026
Oro,2014-10-20,1694.5624551899998
Posición con el FMI,2014-10-20,13.263155
DEG,2014-10-21,248.75172417
Divisas,2014-10-21,13524.64559665
Oro,2014-10-21,1705.9728719599998
Posición con el FMI,2014-10-21,13.24389625
DEG,2014-10-22,248.70838386
Divisas,2014-10-22,13499.117056190002
Oro,2014-10-22,1708.8133090600002
Posición con el FMI,2014-10-22,13.24158875
DEG,2014-10-23,248.05661223
Divisas,2014-10-23,13504.45219923
Oro,2014-10-23,1699.1609848
Posición con el FMI,2014-10-23,13.2068875
DEG,2014-10-24,247.7132236
Divisas,2014-10-24,13516.99026792
Oro,2014-10-24,1687.12752406
Posición con el FMI,2014-10-24,13.188605
DEG,2014-10-27,247.55486476
Divisas,2014-10-27,13519.41150875
Oro,2014-10-27,1684.51714469
Posición con el FMI,2014-10-27,13.18017375
DEG,2014-10-28,247.86491469
Divisas,2014-10-28,13510.66661178
Oro,2014-10-28,1680.77669012
Posición con el FMI,2014-10-28,13.19668125
DEG,2014-10-29,248.03160821
Divisas,2014-10-29,13504.16978324
Oro,2014-10-29,1682.0866462
Posición con el FMI,2014-10-29,13.20555625
DEG,2014-10-30,248.26331219
Divisas,2014-10-30,13488.76563829
Oro,2014-10-30,1658.4657524000002
Posición con el FMI,2014-10-30,13.2178925
DEG,2014-10-31,246.8437204
Divisas,2014-10-31,13486.38388
Oro,2014-10-31,1640.27798
Posición con el FMI,2014-10-31,13.1419225
DEG,2014-11-04,246.43530924
Divisas,2014-11-04,13469.684344079998
Oro,2014-11-04,1605.4357221599998
Posición con el FMI,2014-11-04,13.12017875
DEG,2014-11-05,245.64515862
Divisas,2014-11-05,13464.47273829
Oro,2014-11-05,1600.34894704
Posición con el FMI,2014-11-05,13.07811125
DEG,2014-11-06,244.93191322
Divisas,2014-11-06,13464.65424241
Oro,2014-11-06,1568.3972676
Posición con el FMI,2014-11-06,13.0418125
DEG,2014-11-07,245.3669403
Divisas,2014-11-07,13718.79857596
Oro,2014-11-07,1567.6228187200002
Posición con el FMI,2014-11-07,13.06497625
DEG,2014-11-10,244.18186653
Divisas,2014-11-10,13697.5136715
Oro,2014-11-10,1602.81876104
Posición con el FMI,2014-11-10,13.001875
DEG,2014-11-11,245.11192442
Divisas,2014-11-11,13691.63190492
Oro,2014-11-11,1575.52111364
Posición con el FMI,2014-11-11,13.051397499999998
DEG,2014-11-12,244.27520567
Divisas,2014-11-12,13683.87294081
Oro,2014-11-12,1599.96454745
Posición con el FMI,2014-11-12,13.006845
DEG,2014-11-13,244.65189579
Divisas,2014-11-13,13656.68019281
Oro,2014-11-13,1588.0094872000002
Posición con el FMI,2014-11-13,13.0269025
DEG,2014-11-14,244.45021657
Divisas,2014-11-14,13673.92429057
Oro,2014-11-14,1588.60186127
Posición con el FMI,2014-11-14,13.01616375
DEG,2014-11-17,244.03185719
Divisas,2014-11-17,13647.2169388
Oro,2014-11-17,1629.89383376
Posición con el FMI,2014-11-17,12.9938875
DEG,2014-11-18,244.34521003
Divisas,2014-11-18,13631.75823707
Oro,2014-11-18,1623.35822632
Posición con el FMI,2014-11-18,13.0105725
DEG,2014-11-19,244.5218877
Divisas,2014-11-19,13656.8789091
Oro,2014-11-19,1636.64155111
Posición con el FMI,2014-11-19,13.01998
DEG,2014-11-20,244.55355633
Divisas,2014-11-20,13653.41416042
Oro,2014-11-20,1625.08970362
Posición con el FMI,2014-11-20,13.02166625
DEG,2014-11-21,244.48521875
Divisas,2014-11-21,13659.7404908
Oro,2014-11-21,1635.1336580900002
Posición con el FMI,2014-11-21,13.0180275
DEG,2014-11-24,243.68683572
Divisas,2014-11-24,13634.15234692
Oro,2014-11-24,1642.50792003
Posición con el FMI,2014-11-24,12.97551625
DEG,2014-11-25,243.58849626000003
Divisas,2014-11-25,13634.83247894
Oro,2014-11-25,1640.77669518
Posición con el FMI,2014-11-25,12.97028
DEG,2014-11-26,243.76350715
Divisas,2014-11-26,13632.14459355
Oro,2014-11-26,1640.72666248
Posición con el FMI,2014-11-26,12.97959875
DEG,2014-11-27,244.05519198
Divisas,2014-11-27,13633.21393267
Oro,2014-11-27,1640.1982417299998
Posición con el FMI,2014-11-27,12.99513
DEG,2014-11-28,244.06522056
Divisas,2014-11-28,13585.69900844
Oro,2014-11-28,1634.79270954
Posición con el FMI,2014-11-28,12.99513
DEG,2014-11-30,244.0652206
Divisas,2014-11-30,13585.69901
Oro,2014-11-30,1634.79271
Posición con el FMI,2014-11-30,12.99513
DEG,2014-12-01,244.06522056
Divisas,2014-12-01,13542.91147736
Oro,2014-12-01,1598.72689311
Posición con el FMI,2014-12-01,12.99513
DEG,2014-12-02,243.95020867
Divisas,2014-12-02,13555.54427128
Oro,2014-12-02,1666.32776031
Posición con el FMI,2014-12-02,12.98900625
DEG,2014-12-03,243.68851496
Divisas,2014-12-03,13543.73790193
Oro,2014-12-03,1642.60435479
Posición con el FMI,2014-12-03,12.9750725
DEG,2014-12-04,242.75341834
Divisas,2014-12-04,13557.12214746
Oro,2014-12-04,1656.35923345
Posición con el FMI,2014-12-04,12.92528375
DEG,2014-12-05,242.61173703
Divisas,2014-12-05,13565.80362139
Oro,2014-12-05,1652.97253069
Posición con el FMI,2014-12-05,12.91774
DEG,2014-12-08,242.81842505
Divisas,2014-12-08,13529.419760149998
Oro,2014-12-08,1631.23468161
Posición con el FMI,2014-12-08,12.928745
DEG,2014-12-09,242.0450118
Divisas,2014-12-09,13523.20999436
Oro,2014-12-09,1647.88079638
Posición con el FMI,2014-12-09,12.887565
DEG,2014-12-10,242.79842299
Divisas,2014-12-10,13589.72531253
Oro,2014-12-10,1683.94946468
Posición con el FMI,2014-12-10,12.92768
DEG,2014-12-11,243.20846536
Divisas,2014-12-11,13785.58305656
Oro,2014-12-11,1682.34165949
Posición con el FMI,2014-12-11,12.9495125
DEG,2014-12-12,243.94854184
Divisas,2014-12-12,13781.15269445
Oro,2014-12-12,1677.00926187
Posición con el FMI,2014-12-12,12.9889175
DEG,2014-12-15,243.9685439
Divisas,2014-12-15,13681.78290669
Oro,2014-12-15,1673.6688491799998
Posición con el FMI,2014-12-15,12.9899825
DEG,2014-12-16,243.59017147
Divisas,2014-12-16,13562.8827116
Oro,2014-12-16,1639.9748762099998
Posición con el FMI,2014-12-16,12.96983625
DEG,2014-12-17,244.99531667
Divisas,2014-12-17,13592.06095579
Oro,2014-12-17,1635.16187128
Posición con el FMI,2014-12-17,13.0446525
DEG,2014-12-18,244.18356612
Divisas,2014-12-18,13245.19730129
Oro,2014-12-18,1625.44197211
Posición con el FMI,2014-12-18,13.00143125
DEG,2014-12-19,242.80675718
Divisas,2014-12-19,13227.57262845
Oro,2014-12-19,1636.71647284
Posición con el FMI,2014-12-19,12.92812375
DEG,2014-12-22,242.28336976
Divisas,2014-12-22,13167.42418603
Oro,2014-12-22,1637.8045664
Posición con el FMI,2014-12-22,12.90025625
DEG,2014-12-23,242.17835891
Divisas,2014-12-23,13203.08893607
Oro,2014-12-23,1610.07677538
Posición con el FMI,2014-12-23,12.894665000000002
DEG,2014-12-24,241.7966528
Divisas,2014-12-24,13203.51669889
Oro,2014-12-24,1609.40524389
Posición con el FMI,2014-12-24,12.87434125
DEG,2014-12-26,241.53495909
Divisas,2014-12-26,13190.1573561
Oro,2014-12-26,1607.78198224
Posición con el FMI,2014-12-26,12.8604075
DEG,2014-12-29,241.53495909
Divisas,2014-12-29,13200.97970734
Oro,2014-12-29,1635.17458264
Posición con el FMI,2014-12-29,12.8604075
DEG,2014-12-30,241.4749529
Divisas,2014-12-30,13222.59071452
Oro,2014-12-30,1617.97637393
Posición con el FMI,2014-12-30,12.8572125
DEG,2014-12-31,241.4319106
Divisas,2014-12-31,13226.54842
Oro,2014-12-31,1642.31949
Posición con el FMI,2014-12-31,12.8543725
DEG,2015-01-02,241.50358771
Divisas,2015-01-02,13200.96879723
Oro,2015-01-02,1619.70182837
Posición con el FMI,2015-01-02,12.85818875
DEG,2015-01-05,241.50358771
Divisas,2015-01-05,13209.4349408
Oro,2015-01-05,1623.45522657
Posición con el FMI,2015-01-05,12.85818875
DEG,2015-01-06,238.95321541
Divisas,2015-01-06,13193.47104688
Oro,2015-01-06,1649.15654315
Posición con el FMI,2015-01-06,12.72240125
DEG,2015-01-07,238.87487064
Divisas,2015-01-07,13232.45788243
Oro,2015-01-07,1666.89611624
Posición con el FMI,2015-01-07,12.71823
DEG,2015-01-08,238.26644849
Divisas,2015-01-08,13204.01772022
Oro,2015-01-08,1664.69644389
Posición con el FMI,2015-01-08,12.68583625
DEG,2015-01-09,237.73803802
Divisas,2015-01-09,13372.978000130002
Oro,2015-01-09,1655.3458577
Posición con el FMI,2015-01-09,12.6577025
DEG,2015-01-12,238.23311029
Divisas,2015-01-12,13374.06440366
Oro,2015-01-12,1670.23967495
Posición con el FMI,2015-01-12,12.68406125
DEG,2015-01-13,238.14143024
Divisas,2015-01-13,13358.07896932
Oro,2015-01-13,1690.3167859799998
Posición con el FMI,2015-01-13,12.67918
DEG,2015-01-14,238.18810372
Divisas,2015-01-14,13343.81726196
Oro,2015-01-14,1687.82081669
Posición con el FMI,2015-01-14,12.681665
DEG,2015-01-15,238.26144776
Divisas,2015-01-15,13277.56390935
Oro,2015-01-15,1688.73507055
Posición con el FMI,2015-01-15,12.68557
DEG,2015-01-16,237.95807014
Divisas,2015-01-16,13253.98586451
Oro,2015-01-16,1723.15015394
Posición con el FMI,2015-01-16,12.6694175
DEG,2015-01-19,237.12128132
Divisas,2015-01-19,13240.8145026
Oro,2015-01-19,1748.74619456
Posición con el FMI,2015-01-19,12.624865
DEG,2015-01-20,237.12128132
Divisas,2015-01-20,13225.11938075
Oro,2015-01-20,1749.10005102
Posición con el FMI,2015-01-20,12.624865
DEG,2015-01-21,236.69955309
Divisas,2015-01-21,13207.88207434
Oro,2015-01-21,1773.95420813
Posición con el FMI,2015-01-21,12.60241125
DEG,2015-01-23,236.77789786
Divisas,2015-01-23,13209.50456562
Oro,2015-01-23,1771.97611404
Posición con el FMI,2015-01-23,12.6065825
DEG,2015-01-26,233.57409684
Divisas,2015-01-26,13147.46997639
Oro,2015-01-26,1768.80736655
Posición con el FMI,2015-01-26,12.436005
DEG,2015-01-27,234.00415962
Divisas,2015-01-27,13146.95682885
Oro,2015-01-27,1755.04877646
Posición con el FMI,2015-01-27,12.4589025
DEG,2015-01-28,234.5008988
Divisas,2015-01-28,13157.94600684
Oro,2015-01-28,1774.44931015
Posición con el FMI,2015-01-28,12.48535
DEG,2015-01-29,235.32935307
Divisas,2015-01-29,13138.36878644
Oro,2015-01-29,1759.6451005800002
Posición con el FMI,2015-01-29,12.52945875
DEG,2015-01-30,234.86781404
Divisas,2015-01-30,13117.472763160002
Oro,2015-01-30,1722.46448246
Posición con el FMI,2015-01-30,12.5043425
DEG,2015-01-31,234.867814
Divisas,2015-01-31,13117.47276
Oro,2015-01-31,1722.464482
Posición con el FMI,2015-01-31,12.5043425
DEG,2015-02-02,235.01117452
Divisas,2015-02-02,13117.3707026
Oro,2015-02-02,1757.09065482
Posición con el FMI,2015-02-02,12.511975
DEG,2015-02-03,234.85781214
Divisas,2015-02-03,13118.30634767
Oro,2015-02-03,1746.47931376
Posición con el FMI,2015-02-03,12.50381
DEG,2015-02-04,235.01784245
Divisas,2015-02-04,13133.40368272
Oro,2015-02-04,1730.4048398
Posición con el FMI,2015-02-04,12.51233
DEG,2015-02-05,236.08181554
Divisas,2015-02-05,13093.2856686
Oro,2015-02-05,1733.41121365
Posición con el FMI,2015-02-05,12.57055
DEG,2015-02-06,235.95347397
Divisas,2015-02-06,13112.99298931
Oro,2015-02-06,1732.51778341
Posición con el FMI,2015-02-06,12.56371625
DEG,2015-02-09,236.23682548
Divisas,2015-02-09,13235.35822155
Oro,2015-02-09,1693.26604977
Posición con el FMI,2015-02-09,12.57880375
DEG,2015-02-10,234.93340851
Divisas,2015-02-10,13221.932288180002
Oro,2015-02-10,1700.66321183
Posición con el FMI,2015-02-10,12.509401250000002
DEG,2015-02-11,234.6183883
Divisas,2015-02-11,13207.75140272
Oro,2015-02-11,1689.6385903100002
Posición con el FMI,2015-02-11,12.4926275
DEG,2015-02-12,234.826735
Divisas,2015-02-12,13194.81277317
Oro,2015-02-12,1672.93481962
Posición con el FMI,2015-02-12,12.50372125
DEG,2015-02-13,235.18509133
Divisas,2015-02-13,13209.04759346
Oro,2015-02-13,1675.46908138
Posición con el FMI,2015-02-13,12.5228025
DEG,2015-02-18,235.93180591
Divisas,2015-02-18,13202.71018395
Oro,2015-02-18,1685.83729353
Posición con el FMI,2015-02-18,12.5625625
DEG,2015-02-19,235.61178538
Divisas,2015-02-19,13298.28255283
Oro,2015-02-19,1658.87551691
Posición con el FMI,2015-02-19,12.5455225
DEG,2015-02-20,235.90180399
Divisas,2015-02-20,13273.38616009
Oro,2015-02-20,1653.07215891
Posición con el FMI,2015-02-20,12.560965
DEG,2015-02-23,235.24009486
Divisas,2015-02-23,13258.106252840002
Oro,2015-02-23,1643.54181901
Posición con el FMI,2015-02-23,12.525731250000002
DEG,2015-02-24,235.12008716
Divisas,2015-02-24,13237.8459304
Oro,2015-02-24,1646.77316042
Posición con el FMI,2015-02-24,12.51934125
DEG,2015-02-25,235.2750971
Divisas,2015-02-25,13241.656116300002
Oro,2015-02-25,1644.10253211
Posición con el FMI,2015-02-25,12.527595
DEG,2015-02-26,235.62678634
Divisas,2015-02-26,13249.47832211
Oro,2015-02-26,1649.7556356
Posición con el FMI,2015-02-26,12.54632125
DEG,2015-02-27,235.72083123
Divisas,2015-02-27,13242.69243756
Oro,2015-02-27,1652.54869371
Posición con el FMI,2015-02-27,12.5508475
DEG,2015-02-28,235.7208312
Divisas,2015-02-28,13242.69244
Oro,2015-02-28,1652.548694
Posición con el FMI,2015-02-28,12.5508475
DEG,2015-03-02,234.58904855
Divisas,2015-03-02,13189.36700986
Oro,2015-03-02,1661.90933591
Posición con el FMI,2015-03-02,12.49058625
DEG,2015-03-03,234.49237197
Divisas,2015-03-03,13179.16468649
Oro,2015-03-03,1651.92364717
Posición con el FMI,2015-03-03,12.48543875
DEG,2015-03-04,233.94231558
Divisas,2015-03-04,13194.43079735
Oro,2015-03-04,1647.2548995999998
Posición con el FMI,2015-03-04,12.45615125
DEG,2015-03-05,233.71562567
Divisas,2015-03-05,13177.89549949
Oro,2015-03-05,1643.22855872
Posición con el FMI,2015-03-05,12.44408125
DEG,2015-03-06,232.90887631
Divisas,2015-03-06,13156.17751273
Oro,2015-03-06,1644.43714962
Posición con el FMI,2015-03-06,12.40112625
DEG,2015-03-09,232.01711822
Divisas,2015-03-09,13127.46885894
Oro,2015-03-09,1597.39479709
Posición con el FMI,2015-03-09,12.353645
DEG,2015-03-10,231.19536731
Divisas,2015-03-10,13093.98330826
Oro,2015-03-10,1598.38469635
Posición con el FMI,2015-03-10,12.30989125
DEG,2015-03-11,230.12525761
Divisas,2015-03-11,13064.52504796
Oro,2015-03-11,1591.77506022
Posición con el FMI,2015-03-11,12.25291375
DEG,2015-03-12,229.22016483
Divisas,2015-03-12,13222.3211065
Oro,2015-03-12,1581.7210302899998
Posición con el FMI,2015-03-12,12.2047225
DEG,2015-03-13,229.4185185
Divisas,2015-03-13,13216.29272381
Oro,2015-03-13,1579.06151242
Posición con el FMI,2015-03-13,12.21528375
DEG,2015-03-16,228.5084252
Divisas,2015-03-16,13188.63905305
Oro,2015-03-16,1583.9720987
Posición con el FMI,2015-03-16,12.16682625
DEG,2015-03-17,228.22339598
Divisas,2015-03-17,13181.94127064
Oro,2015-03-17,1582.60422839
Posición con el FMI,2015-03-17,12.15165
DEG,2015-03-18,228.77678604
Divisas,2015-03-18,13186.88109811
Oro,2015-03-18,1575.04465032
Posición con el FMI,2015-03-18,12.181115
DEG,2015-03-19,228.4734216
Divisas,2015-03-19,13237.56050335
Oro,2015-03-19,1607.75850932
Posición con el FMI,2015-03-19,12.1649625
DEG,2015-03-20,229.72021609
Divisas,2015-03-20,13187.77382396
Oro,2015-03-20,1604.9699614
Posición con el FMI,2015-03-20,12.2313475
DEG,2015-03-23,229.55519917
Divisas,2015-03-23,13174.96731668
Oro,2015-03-23,1620.54185217
Posición con el FMI,2015-03-23,12.22256125
DEG,2015-03-24,231.25370662
Divisas,2015-03-24,13181.95783792
Oro,2015-03-24,1630.60748414
Posición con el FMI,2015-03-24,12.3129975
DEG,2015-03-25,231.92044164
Divisas,2015-03-25,13165.32199794
Oro,2015-03-25,1634.5770859099998
Posición con el FMI,2015-03-25,12.3484975
DEG,2015-03-26,231.96711309
Divisas,2015-03-26,13165.49096955
Oro,2015-03-26,1637.43956118
Posición con el FMI,2015-03-26,12.3509825
DEG,2015-03-27,232.1404642
Divisas,2015-03-27,13145.789562409998
Oro,2015-03-27,1648.7347146
Posición con el FMI,2015-03-27,12.3602125
DEG,2015-03-30,231.06535398000003
Divisas,2015-03-30,13111.93645411
Oro,2015-03-30,1641.59043582
Posición con el FMI,2015-03-30,12.30296875
DEG,2015-03-31,230.6167647
Divisas,2015-03-31,13100.23821
Oro,2015-03-31,1624.429098
Posición con el FMI,2015-03-31,12.2785625
DEG,2015-04-01,229.94833446
Divisas,2015-04-01,13089.39153572
Oro,2015-04-01,1621.68774147
Posición con el FMI,2015-04-01,12.24297375
DEG,2015-04-02,229.99334098
Divisas,2015-04-02,13077.78118239
Oro,2015-04-02,1649.18251431
Posición con el FMI,2015-04-02,12.24537
DEG,2015-04-06,230.51675019
Divisas,2015-04-06,13039.23262924
Oro,2015-04-06,1645.44808806
Posición con el FMI,2015-04-06,12.2732375
DEG,2015-04-07,232.2436672
Divisas,2015-04-07,13026.31944906
Oro,2015-04-07,1665.20476331
Posición con el FMI,2015-04-07,12.3651825
DEG,2015-04-08,230.94514563
Divisas,2015-04-08,12965.12256576
Oro,2015-04-08,1657.9666861
Posición con el FMI,2015-04-08,12.29604625
DEG,2015-04-09,231.17851279
Divisas,2015-04-09,12943.2083849
Oro,2015-04-09,1647.4345656399998
Posición con el FMI,2015-04-09,12.30847125
DEG,2015-04-10,230.15003036
Divisas,2015-04-10,13078.73557566
Oro,2015-04-10,1636.27629703
Posición con el FMI,2015-04-10,12.2537125
DEG,2015-04-13,228.4731206
Divisas,2015-04-13,13064.63959823
Oro,2015-04-13,1654.37798826
Posición con el FMI,2015-04-13,12.16443
DEG,2015-04-14,227.96471357
Divisas,2015-04-14,13064.66066504
Oro,2015-04-14,1643.05323438
Posición con el FMI,2015-04-14,12.13736125
DEG,2015-04-15,228.52812857
Divisas,2015-04-15,13043.874090370002
Oro,2015-04-15,1633.38233624
Posición con el FMI,2015-04-15,12.16735875
DEG,2015-04-16,228.80150153
Divisas,2015-04-16,13072.4532871
Oro,2015-04-16,1647.09777808
Posición con el FMI,2015-04-16,12.18191375
DEG,2015-04-17,230.08668785
Divisas,2015-04-17,13083.19289717
Oro,2015-04-17,1641.62206045
Posición con el FMI,2015-04-17,12.25034
DEG,2015-04-20,231.10350191
Divisas,2015-04-20,13061.20218578
Oro,2015-04-20,1649.15822779
Posición con el FMI,2015-04-20,12.3044775
DEG,2015-04-21,230.18503544
Divisas,2015-04-21,12942.30200291
Oro,2015-04-21,1637.28675048
Posición con el FMI,2015-04-21,12.25557625
DEG,2015-04-22,229.75163928
Divisas,2015-04-22,12941.21467683
Oro,2015-04-22,1646.30032723
Posición con el FMI,2015-04-22,12.23250125
DEG,2015-04-23,230.6601043
Divisas,2015-04-23,12923.23049858
Oro,2015-04-23,1625.24379997
Posición con el FMI,2015-04-23,12.28087
DEG,2015-04-24,230.32505573
Divisas,2015-04-24,12939.87017284
Oro,2015-04-24,1635.94095094
Posición con el FMI,2015-04-24,12.26303125
DEG,2015-04-27,231.11350337
Divisas,2015-04-27,12933.461007969998
Oro,2015-04-27,1614.3228801500002
Posición con el FMI,2015-04-27,12.30501
DEG,2015-04-28,231.39687778
Divisas,2015-04-28,12932.19909241
Oro,2015-04-28,1645.79338883
Posición con el FMI,2015-04-28,12.3200975
DEG,2015-04-29,232.41702567
Divisas,2015-04-29,12964.40603003
Oro,2015-04-29,1659.31751269
Posición con el FMI,2015-04-29,12.3744125
DEG,2015-04-30,232.8833255
Divisas,2015-04-30,12944.40161
Oro,2015-04-30,1651.806232
Posición con el FMI,2015-04-30,12.39873
DEG,2015-05-04,234.4469497
Divisas,2015-05-04,12935.19170723
Oro,2015-05-04,1620.73599194
Posición con el FMI,2015-05-04,12.4819775
DEG,2015-05-05,233.32373215
Divisas,2015-05-05,12917.79873764
Oro,2015-05-05,1627.64469291
Posición con el FMI,2015-05-05,12.42366875
DEG,2015-05-06,233.19539035
Divisas,2015-05-06,12918.95960808
Oro,2015-05-06,1634.2800293399998
Posición con el FMI,2015-05-06,12.416835
DEG,2015-05-07,234.18878924
Divisas,2015-05-07,12899.96962625
Oro,2015-05-07,1631.68931108
Posición con el FMI,2015-05-07,12.46973
DEG,2015-05-08,235.08718187
Divisas,2015-05-08,13026.38603191
Oro,2015-05-08,1620.6106225699998
Posición con el FMI,2015-05-08,12.51756625
DEG,2015-05-11,234.40380343
Divisas,2015-05-11,13005.85079994
Oro,2015-05-11,1627.49080947
Posición con el FMI,2015-05-11,12.48117875
DEG,2015-05-12,234.11378429
Divisas,2015-05-12,12954.17135065
Oro,2015-05-12,1620.78595425
Posición con el FMI,2015-05-12,12.46573625
DEG,2015-05-13,235.16218682
Divisas,2015-05-13,12981.49099058
Oro,2015-05-13,1634.03671356
Posición con el FMI,2015-05-13,12.52156
DEG,2015-05-14,235.00050948
Divisas,2015-05-14,13024.32654028
Oro,2015-05-14,1663.90803939
Posición con el FMI,2015-05-14,12.51295125
DEG,2015-05-15,236.76562597
Divisas,2015-05-15,13002.4250001
Oro,2015-05-15,1672.82597009
Posición con el FMI,2015-05-15,12.6069375
DEG,2015-05-18,236.01224292
Divisas,2015-05-18,13000.78960124
Oro,2015-05-18,1677.3962262500002
Posición con el FMI,2015-05-18,12.5668225
DEG,2015-05-19,236.3705999
Divisas,2015-05-19,12942.573168329998
Oro,2015-05-19,1678.1268876499998
Posición con el FMI,2015-05-19,12.58590375
DEG,2015-05-20,234.59048242
Divisas,2015-05-20,12901.683705529998
Oro,2015-05-20,1654.81513412
Posición con el FMI,2015-05-20,12.49111875
DEG,2015-05-21,233.60208385
Divisas,2015-05-21,12899.40963611
Oro,2015-05-21,1657.63703461
Posición con el FMI,2015-05-21,12.43849
DEG,2015-05-22,234.41880442
Divisas,2015-05-22,12902.62528235
Oro,2015-05-22,1651.9262416
Posición con el FMI,2015-05-22,12.4819775
DEG,2015-05-25,234.50381003
Divisas,2015-05-25,12885.2787357
Oro,2015-05-25,1651.15236137
Posición con el FMI,2015-05-25,12.48650375
DEG,2015-05-26,234.50381003
Divisas,2015-05-26,12846.6811174
Oro,2015-05-26,1652.78517301
Posición con el FMI,2015-05-26,12.48650375
DEG,2015-05-27,231.87363645
Divisas,2015-05-27,12816.40766709
Oro,2015-05-27,1626.6441430599998
Posición con el FMI,2015-05-27,12.34645625
DEG,2015-05-28,231.50972213
Divisas,2015-05-28,12766.76951553
Oro,2015-05-28,1626.9238
Posición con el FMI,2015-05-28,12.327286249999998
DEG,2015-05-31,231.6228948
