departamento,fecha,componente,missing
cochabamba,2024-09-13,Cuidado Personal,7.2689
cochabamba,2024-09-13,Cuidado del Bebé,3.7662
cochabamba,2024-09-13,Cuidado del Hogar,3.0104
cochabamba,2024-09-13,Fiambres,3.3735
cochabamba,2024-09-13,Frutas y Verduras,1.9961
cochabamba,2024-09-13,Granos y Hortalizas,43.436
cochabamba,2024-09-13,Lácteos y Derivados,12.2328
cochabamba,2024-09-13,Panadería,14.0784
cochabamba,2024-09-13,Pastelería y Masas Típicas,2.6362
la_paz,2024-09-13,Abarrotes,4.7847
la_paz,2024-09-13,Bazar,1.0084
la_paz,2024-09-13,Bebidas,6.647
la_paz,2024-09-13,Carnes,3.6523
la_paz,2024-09-13,Congelados,6.9601
la_paz,2024-09-13,Cuidado Personal,8.315
la_paz,2024-09-13,Cuidado del Bebé,3.9268
la_paz,2024-09-13,Cuidado del Hogar,2.3836
la_paz,2024-09-13,Fiambres,4.0044
la_paz,2024-09-13,Frutas y Verduras,10.5683
la_paz,2024-09-13,Granos y Hortalizas,15.1209
la_paz,2024-09-13,Lácteos y Derivados,7.2758
la_paz,2024-09-13,Panadería,18.6505
la_paz,2024-09-13,Pastelería y Masas Típicas,2.1382
santa_cruz,2024-09-13,Abarrotes,3.8752
santa_cruz,2024-09-13,Bazar,0.1527
santa_cruz,2024-09-13,Bebidas,5.6402
santa_cruz,2024-09-13,CUDADOS OTC,0.0
santa_cruz,2024-09-13,Carnes,1.784
santa_cruz,2024-09-13,Congelados,15.4681
santa_cruz,2024-09-13,Cuidado Personal,5.0132
santa_cruz,2024-09-13,Cuidado del Bebé,15.5112
santa_cruz,2024-09-13,Cuidado del Hogar,8.6292
santa_cruz,2024-09-13,Farmacia Otc,0.0
santa_cruz,2024-09-13,Fiambres,5.7136
santa_cruz,2024-09-13,Frutas y Verduras,1.9413
santa_cruz,2024-09-13,Granos y Hortalizas,6.3769
santa_cruz,2024-09-13,Lácteos y Derivados,11.7876
santa_cruz,2024-09-13,Panadería,13.9346
santa_cruz,2024-09-13,Pastelería y Masas Típicas,26.2525
cochabamba,2024-09-14,Abarrotes,5.1411
cochabamba,2024-09-14,Bazar,5.4346
cochabamba,2024-09-14,Bebidas,4.6326
cochabamba,2024-09-14,Carnes,19.174
cochabamba,2024-09-14,Congelados,1.7608
cochabamba,2024-09-14,Cuidado Personal,7.4444
cochabamba,2024-09-14,Cuidado del Bebé,4.5896
cochabamba,2024-09-14,Cuidado del Hogar,2.7016
cochabamba,2024-09-14,Fiambres,2.9389
cochabamba,2024-09-14,Frutas y Verduras,1.9961
cochabamba,2024-09-14,Granos y Hortalizas,43.436
cochabamba,2024-09-14,Lácteos y Derivados,7.6237
cochabamba,2024-09-14,Panadería,16.0972
cochabamba,2024-09-14,Pastelería y Masas Típicas,2.7239
la_paz,2024-09-14,Abarrotes,4.5052
la_paz,2024-09-14,Bazar,1.4347
la_paz,2024-09-14,Bebidas,6.7748
la_paz,2024-09-14,Carnes,11.6766
la_paz,2024-09-14,Congelados,4.3427
la_paz,2024-09-14,Cuidado Personal,8.2819
la_paz,2024-09-14,Cuidado del Bebé,3.9268
la_paz,2024-09-14,Cuidado del Hogar,2.3688
la_paz,2024-09-14,Fiambres,2.6807
la_paz,2024-09-14,Frutas y Verduras,11.3677
la_paz,2024-09-14,Granos y Hortalizas,15.1209
la_paz,2024-09-14,Lácteos y Derivados,4.6134
la_paz,2024-09-14,Panadería,18.3737
la_paz,2024-09-14,Pastelería y Masas Típicas,2.1382
santa_cruz,2024-09-14,Abarrotes,3.6733
santa_cruz,2024-09-14,Bazar,0.1527
santa_cruz,2024-09-14,Bebidas,5.9801
santa_cruz,2024-09-14,CUDADOS OTC,0.0
santa_cruz,2024-09-14,Carnes,1.8323
santa_cruz,2024-09-14,Congelados,16.6702
santa_cruz,2024-09-14,Cuidado Personal,3.8133
santa_cruz,2024-09-14,Cuidado del Bebé,15.098
santa_cruz,2024-09-14,Cuidado del Hogar,4.8422
santa_cruz,2024-09-14,Farmacia Otc,0.0
santa_cruz,2024-09-14,Fiambres,2.5227
santa_cruz,2024-09-14,Frutas y Verduras,1.9413
santa_cruz,2024-09-14,Granos y Hortalizas,6.3769
santa_cruz,2024-09-14,Lácteos y Derivados,12.6641
santa_cruz,2024-09-14,Panadería,13.8903
santa_cruz,2024-09-14,Pastelería y Masas Típicas,23.199
cochabamba,2024-09-15,Abarrotes,5.0361
cochabamba,2024-09-15,Bazar,5.4346
cochabamba,2024-09-15,Bebidas,4.6966
cochabamba,2024-09-15,Carnes,13.2298
cochabamba,2024-09-15,Congelados,1.5268
cochabamba,2024-09-15,Cuidado Personal,7.3509
cochabamba,2024-09-15,Cuidado del Bebé,4.5896
cochabamba,2024-09-15,Cuidado del Hogar,2.6304
cochabamba,2024-09-15,Fiambres,2.9441
cochabamba,2024-09-15,Frutas y Verduras,1.9961
cochabamba,2024-09-15,Granos y Hortalizas,43.436
cochabamba,2024-09-15,Lácteos y Derivados,6.47
cochabamba,2024-09-15,Panadería,8.7877
cochabamba,2024-09-15,Pastelería y Masas Típicas,2.7239
la_paz,2024-09-15,Abarrotes,4.0487
la_paz,2024-09-15,Bazar,2.0027
la_paz,2024-09-15,Bebidas,6.7162
la_paz,2024-09-15,Carnes,10.387
la_paz,2024-09-15,Congelados,5.7833
la_paz,2024-09-15,Cuidado Personal,7.7129
la_paz,2024-09-15,Cuidado del Bebé,3.9268
la_paz,2024-09-15,Cuidado del Hogar,2.9701
la_paz,2024-09-15,Fiambres,2.6807
la_paz,2024-09-15,Frutas y Verduras,9.4812
la_paz,2024-09-15,Granos y Hortalizas,15.1209
la_paz,2024-09-15,Lácteos y Derivados,6.3018
la_paz,2024-09-15,Panadería,6.897
la_paz,2024-09-15,Pastelería y Masas Típicas,2.7516
santa_cruz,2024-09-15,Abarrotes,3.0092
santa_cruz,2024-09-15,Bazar,0.1527
santa_cruz,2024-09-15,Bebidas,4.2208
santa_cruz,2024-09-15,CUDADOS OTC,0.0
santa_cruz,2024-09-15,Carnes,1.8323
santa_cruz,2024-09-15,Congelados,17.2251
santa_cruz,2024-09-15,Cuidado Personal,3.0015
santa_cruz,2024-09-15,Cuidado del Bebé,15.098
santa_cruz,2024-09-15,Cuidado del Hogar,4.6676
santa_cruz,2024-09-15,Farmacia Otc,0.0
santa_cruz,2024-09-15,Fiambres,2.2779
santa_cruz,2024-09-15,Frutas y Verduras,1.9413
santa_cruz,2024-09-15,Granos y Hortalizas,6.3769
santa_cruz,2024-09-15,Lácteos y Derivados,7.6369
santa_cruz,2024-09-15,Panadería,13.58
santa_cruz,2024-09-15,Pastelería y Masas Típicas,23.199
cochabamba,2024-09-16,Abarrotes,5.1982
cochabamba,2024-09-16,Bazar,5.9237
cochabamba,2024-09-16,Bebidas,4.7031
cochabamba,2024-09-16,Carnes,36.4576
cochabamba,2024-09-16,Congelados,4.4713
cochabamba,2024-09-16,Cuidado Personal,7.9084
cochabamba,2024-09-16,Cuidado del Bebé,4.8539
cochabamba,2024-09-16,Cuidado del Hogar,3.2818
cochabamba,2024-09-16,Fiambres,2.9537
cochabamba,2024-09-16,Frutas y Verduras,1.9961
cochabamba,2024-09-16,Granos y Hortalizas,43.436
cochabamba,2024-09-16,Lácteos y Derivados,8.3314
cochabamba,2024-09-16,Panadería,11.4742
cochabamba,2024-09-16,Pastelería y Masas Típicas,2.7239
la_paz,2024-09-16,Abarrotes,4.1373
la_paz,2024-09-16,Bazar,2.0027
la_paz,2024-09-16,Bebidas,6.3957
la_paz,2024-09-16,Carnes,6.1366
la_paz,2024-09-16,Congelados,7.0156
la_paz,2024-09-16,Cuidado Personal,7.5646
la_paz,2024-09-16,Cuidado del Bebé,4.5294
la_paz,2024-09-16,Cuidado del Hogar,3.8924
la_paz,2024-09-16,Fiambres,5.6041
la_paz,2024-09-16,Frutas y Verduras,9.4812
la_paz,2024-09-16,Granos y Hortalizas,15.1209
la_paz,2024-09-16,Lácteos y Derivados,6.8215
la_paz,2024-09-16,Panadería,7.2369
la_paz,2024-09-16,Pastelería y Masas Típicas,2.7516
santa_cruz,2024-09-16,Abarrotes,3.0346
santa_cruz,2024-09-16,Bazar,0.1527
santa_cruz,2024-09-16,Bebidas,4.6071
santa_cruz,2024-09-16,CUDADOS OTC,0.0
santa_cruz,2024-09-16,Carnes,1.784
santa_cruz,2024-09-16,Congelados,17.2028
santa_cruz,2024-09-16,Cuidado Personal,3.4131
santa_cruz,2024-09-16,Cuidado del Bebé,15.098
santa_cruz,2024-09-16,Cuidado del Hogar,4.7718
santa_cruz,2024-09-16,Farmacia Otc,0.0
santa_cruz,2024-09-16,Fiambres,1.9105
santa_cruz,2024-09-16,Frutas y Verduras,1.9413
santa_cruz,2024-09-16,Granos y Hortalizas,10.2476
santa_cruz,2024-09-16,Lácteos y Derivados,8.501
santa_cruz,2024-09-16,Panadería,14.2826
santa_cruz,2024-09-16,Pastelería y Masas Típicas,23.199
cochabamba,2024-09-17,Abarrotes,5.3594
cochabamba,2024-09-17,Bazar,5.9237
cochabamba,2024-09-17,Bebidas,4.73
cochabamba,2024-09-17,Carnes,47.177
cochabamba,2024-09-17,Congelados,6.9203
cochabamba,2024-09-17,Cuidado Personal,8.7309
cochabamba,2024-09-17,Cuidado del Bebé,4.8539
cochabamba,2024-09-17,Cuidado del Hogar,3.2152
cochabamba,2024-09-17,Fiambres,4.4995
cochabamba,2024-09-17,Frutas y Verduras,1.9961
cochabamba,2024-09-17,Granos y Hortalizas,43.436
cochabamba,2024-09-17,Lácteos y Derivados,14.948
cochabamba,2024-09-17,Panadería,20.1231
cochabamba,2024-09-17,Pastelería y Masas Típicas,4.0401
la_paz,2024-09-17,Abarrotes,4.2116
la_paz,2024-09-17,Bazar,2.0027
la_paz,2024-09-17,Bebidas,7.0114
la_paz,2024-09-17,Carnes,17.465
la_paz,2024-09-17,Congelados,8.3732
la_paz,2024-09-17,Cuidado Personal,7.6498
la_paz,2024-09-17,Cuidado del Bebé,4.5294
la_paz,2024-09-17,Cuidado del Hogar,4.9163
la_paz,2024-09-17,Fiambres,5.9592
la_paz,2024-09-17,Frutas y Verduras,17.9956
la_paz,2024-09-17,Granos y Hortalizas,15.1209
la_paz,2024-09-17,Lácteos y Derivados,7.9845
la_paz,2024-09-17,Panadería,8.7887
la_paz,2024-09-17,Pastelería y Masas Típicas,7.0967
santa_cruz,2024-09-17,Abarrotes,3.3159
santa_cruz,2024-09-17,Bazar,0.1527
santa_cruz,2024-09-17,Bebidas,4.6071
santa_cruz,2024-09-17,CUDADOS OTC,0.0
santa_cruz,2024-09-17,Carnes,1.784
santa_cruz,2024-09-17,Congelados,17.9876
santa_cruz,2024-09-17,Cuidado Personal,3.6007
santa_cruz,2024-09-17,Cuidado del Bebé,14.8088
santa_cruz,2024-09-17,Cuidado del Hogar,5.1436
santa_cruz,2024-09-17,Farmacia Otc,0.0
santa_cruz,2024-09-17,Fiambres,3.8325
santa_cruz,2024-09-17,Frutas y Verduras,1.9413
santa_cruz,2024-09-17,Granos y Hortalizas,18.3009
santa_cruz,2024-09-17,Lácteos y Derivados,11.2543
santa_cruz,2024-09-17,Panadería,19.4176
santa_cruz,2024-09-17,Pastelería y Masas Típicas,23.2435
cochabamba,2024-09-18,Abarrotes,5.0187
cochabamba,2024-09-18,Bazar,5.9237
cochabamba,2024-09-18,Bebidas,4.5438
cochabamba,2024-09-18,Carnes,32.3785
cochabamba,2024-09-18,Congelados,7.7929
cochabamba,2024-09-18,Cuidado Personal,8.6858
cochabamba,2024-09-18,Cuidado del Bebé,5.4346
cochabamba,2024-09-18,Cuidado del Hogar,2.5931
cochabamba,2024-09-18,Fiambres,3.8816
cochabamba,2024-09-18,Frutas y Verduras,1.9961
cochabamba,2024-09-18,Granos y Hortalizas,43.436
cochabamba,2024-09-18,Lácteos y Derivados,12.8082
cochabamba,2024-09-18,Panadería,16.5522
cochabamba,2024-09-18,Pastelería y Masas Típicas,4.7294
la_paz,2024-09-18,Abarrotes,4.3331
la_paz,2024-09-18,Bazar,2.0027
la_paz,2024-09-18,Bebidas,6.6747
la_paz,2024-09-18,Carnes,12.149
la_paz,2024-09-18,Congelados,8.6719
la_paz,2024-09-18,Cuidado Personal,7.6653
la_paz,2024-09-18,Cuidado del Bebé,4.5294
la_paz,2024-09-18,Cuidado del Hogar,4.1598
la_paz,2024-09-18,Fiambres,4.4456
la_paz,2024-09-18,Frutas y Verduras,9.2852
la_paz,2024-09-18,Granos y Hortalizas,15.1209
la_paz,2024-09-18,Lácteos y Derivados,10.0767
la_paz,2024-09-18,Panadería,4.3281
la_paz,2024-09-18,Pastelería y Masas Típicas,5.2146
santa_cruz,2024-09-18,Abarrotes,3.1469
santa_cruz,2024-09-18,Bazar,0.1527
santa_cruz,2024-09-18,Bebidas,4.5763
santa_cruz,2024-09-18,CUDADOS OTC,0.0
santa_cruz,2024-09-18,Carnes,3.8247
santa_cruz,2024-09-18,Congelados,16.1731
santa_cruz,2024-09-18,Cuidado Personal,3.8455
santa_cruz,2024-09-18,Cuidado del Bebé,13.2938
santa_cruz,2024-09-18,Cuidado del Hogar,5.1859
santa_cruz,2024-09-18,Farmacia Otc,0.0
santa_cruz,2024-09-18,Fiambres,4.8858
santa_cruz,2024-09-18,Frutas y Verduras,1.9413
santa_cruz,2024-09-18,Granos y Hortalizas,6.3769
santa_cruz,2024-09-18,Lácteos y Derivados,11.8012
santa_cruz,2024-09-18,Panadería,23.2824
santa_cruz,2024-09-18,Pastelería y Masas Típicas,21.0901
cochabamba,2024-09-19,Abarrotes,4.9001
cochabamba,2024-09-19,Bazar,5.9237
cochabamba,2024-09-19,Bebidas,4.0662
cochabamba,2024-09-19,Carnes,24.4994
cochabamba,2024-09-19,Congelados,5.9323
cochabamba,2024-09-19,Cuidado Personal,7.4741
cochabamba,2024-09-19,Cuidado del Bebé,4.0309
cochabamba,2024-09-19,Cuidado del Hogar,3.1841
cochabamba,2024-09-19,Fiambres,3.6966
cochabamba,2024-09-19,Frutas y Verduras,1.9961
cochabamba,2024-09-19,Granos y Hortalizas,43.436
cochabamba,2024-09-19,Lácteos y Derivados,12.6745
cochabamba,2024-09-19,Panadería,11.6172
cochabamba,2024-09-19,Pastelería y Masas Típicas,4.7551
la_paz,2024-09-19,Abarrotes,4.3097
la_paz,2024-09-19,Bazar,2.0027
la_paz,2024-09-19,Bebidas,6.6279
la_paz,2024-09-19,Carnes,6.5448
la_paz,2024-09-19,Congelados,8.5367
la_paz,2024-09-19,Cuidado Personal,7.457
la_paz,2024-09-19,Cuidado del Bebé,3.3114
la_paz,2024-09-19,Cuidado del Hogar,2.8326
la_paz,2024-09-19,Fiambres,2.7463
la_paz,2024-09-19,Frutas y Verduras,10.8558
la_paz,2024-09-19,Granos y Hortalizas,15.1209
la_paz,2024-09-19,Lácteos y Derivados,9.8499
la_paz,2024-09-19,Panadería,8.6651
la_paz,2024-09-19,Pastelería y Masas Típicas,5.4663
santa_cruz,2024-09-19,Abarrotes,2.3092
santa_cruz,2024-09-19,Bazar,0.1527
santa_cruz,2024-09-19,Bebidas,4.576
santa_cruz,2024-09-19,CUDADOS OTC,0.0
santa_cruz,2024-09-19,Carnes,3.8247
santa_cruz,2024-09-19,Congelados,16.1731
santa_cruz,2024-09-19,Cuidado Personal,4.1805
santa_cruz,2024-09-19,Cuidado del Bebé,13.2819
santa_cruz,2024-09-19,Cuidado del Hogar,5.3707
santa_cruz,2024-09-19,Farmacia Otc,0.0
santa_cruz,2024-09-19,Fiambres,4.367
santa_cruz,2024-09-19,Frutas y Verduras,1.9413
santa_cruz,2024-09-19,Granos y Hortalizas,13.3211
santa_cruz,2024-09-19,Lácteos y Derivados,10.8062
santa_cruz,2024-09-19,Panadería,6.5668
santa_cruz,2024-09-19,Pastelería y Masas Típicas,22.1508
cochabamba,2024-09-20,Abarrotes,4.7846
cochabamba,2024-09-20,Bazar,5.9237
cochabamba,2024-09-20,Bebidas,3.6064
cochabamba,2024-09-20,Carnes,21.5167
cochabamba,2024-09-20,Congelados,4.7415
cochabamba,2024-09-20,Cuidado Personal,5.95
cochabamba,2024-09-20,Cuidado del Bebé,3.7074
cochabamba,2024-09-20,Cuidado del Hogar,3.2366
cochabamba,2024-09-20,Fiambres,3.6966
cochabamba,2024-09-20,Frutas y Verduras,1.9961
cochabamba,2024-09-20,Granos y Hortalizas,43.436
cochabamba,2024-09-20,Lácteos y Derivados,10.9878
cochabamba,2024-09-20,Panadería,10.236
cochabamba,2024-09-20,Pastelería y Masas Típicas,5.1155
la_paz,2024-09-20,Abarrotes,4.1153
la_paz,2024-09-20,Bazar,2.0027
la_paz,2024-09-20,Bebidas,5.7911
la_paz,2024-09-20,Carnes,4.0605
la_paz,2024-09-20,Congelados,7.8802
la_paz,2024-09-20,Cuidado Personal,6.579
la_paz,2024-09-20,Cuidado del Bebé,2.3708
la_paz,2024-09-20,Cuidado del Hogar,2.4261
la_paz,2024-09-20,Fiambres,2.9599
la_paz,2024-09-20,Frutas y Verduras,9.2852
la_paz,2024-09-20,Granos y Hortalizas,15.1209
la_paz,2024-09-20,Lácteos y Derivados,9.1537
la_paz,2024-09-20,Panadería,9.0174
la_paz,2024-09-20,Pastelería y Masas Típicas,2.6168
santa_cruz,2024-09-20,Abarrotes,2.619
santa_cruz,2024-09-20,Bazar,0.1527
santa_cruz,2024-09-20,Bebidas,3.507
santa_cruz,2024-09-20,CUDADOS OTC,0.0
santa_cruz,2024-09-20,Carnes,2.4484
santa_cruz,2024-09-20,Congelados,16.3551
santa_cruz,2024-09-20,Cuidado Personal,2.9121
santa_cruz,2024-09-20,Cuidado del Bebé,13.5339
santa_cruz,2024-09-20,Cuidado del Hogar,3.5768
santa_cruz,2024-09-20,Farmacia Otc,0.0
santa_cruz,2024-09-20,Fiambres,5.1112
santa_cruz,2024-09-20,Frutas y Verduras,1.9413
santa_cruz,2024-09-20,Granos y Hortalizas,13.3211
santa_cruz,2024-09-20,Lácteos y Derivados,10.509
santa_cruz,2024-09-20,Panadería,7.8762
santa_cruz,2024-09-20,Pastelería y Masas Típicas,22.1508
cochabamba,2024-09-21,Abarrotes,4.7846
cochabamba,2024-09-21,Bazar,5.9237
cochabamba,2024-09-21,Bebidas,3.6064
cochabamba,2024-09-21,Carnes,21.5167
cochabamba,2024-09-21,Congelados,4.7415
cochabamba,2024-09-21,Cuidado Personal,5.95
cochabamba,2024-09-21,Cuidado del Bebé,3.7074
cochabamba,2024-09-21,Cuidado del Hogar,3.2366
cochabamba,2024-09-21,Fiambres,3.6966
cochabamba,2024-09-21,Frutas y Verduras,1.9961
cochabamba,2024-09-21,Granos y Hortalizas,43.436
cochabamba,2024-09-21,Lácteos y Derivados,10.9878
cochabamba,2024-09-21,Panadería,10.236
cochabamba,2024-09-21,Pastelería y Masas Típicas,5.1155
la_paz,2024-09-21,Abarrotes,4.1153
la_paz,2024-09-21,Bazar,2.0027
la_paz,2024-09-21,Bebidas,5.7911
la_paz,2024-09-21,Carnes,4.0605
la_paz,2024-09-21,Congelados,7.8802
la_paz,2024-09-21,Cuidado Personal,6.579
la_paz,2024-09-21,Cuidado del Bebé,2.3708
la_paz,2024-09-21,Cuidado del Hogar,2.4261
la_paz,2024-09-21,Fiambres,2.9599
la_paz,2024-09-21,Frutas y Verduras,9.2852
la_paz,2024-09-21,Granos y Hortalizas,15.1209
la_paz,2024-09-21,Lácteos y Derivados,9.1537
la_paz,2024-09-21,Panadería,9.0174
la_paz,2024-09-21,Pastelería y Masas Típicas,2.6168
santa_cruz,2024-09-21,Abarrotes,2.619
santa_cruz,2024-09-21,Bazar,0.1527
santa_cruz,2024-09-21,Bebidas,3.507
santa_cruz,2024-09-21,CUDADOS OTC,0.0
santa_cruz,2024-09-21,Carnes,2.4484
santa_cruz,2024-09-21,Congelados,16.3551
santa_cruz,2024-09-21,Cuidado Personal,2.9121
santa_cruz,2024-09-21,Cuidado del Bebé,13.5339
santa_cruz,2024-09-21,Cuidado del Hogar,3.5768
santa_cruz,2024-09-21,Farmacia Otc,0.0
santa_cruz,2024-09-21,Fiambres,5.1112
santa_cruz,2024-09-21,Frutas y Verduras,1.9413
santa_cruz,2024-09-21,Granos y Hortalizas,13.3211
santa_cruz,2024-09-21,Lácteos y Derivados,10.509
santa_cruz,2024-09-21,Panadería,7.8762
santa_cruz,2024-09-21,Pastelería y Masas Típicas,22.1508
cochabamba,2024-09-22,Abarrotes,4.2464
cochabamba,2024-09-22,Bazar,5.9237
cochabamba,2024-09-22,Bebidas,3.0536
cochabamba,2024-09-22,Carnes,16.6783
cochabamba,2024-09-22,Congelados,5.6891
cochabamba,2024-09-22,Cuidado Personal,6.0081
cochabamba,2024-09-22,Cuidado del Bebé,2.206
cochabamba,2024-09-22,Cuidado del Hogar,2.7594
cochabamba,2024-09-22,Fiambres,2.89
cochabamba,2024-09-22,Frutas y Verduras,1.9961
cochabamba,2024-09-22,Granos y Hortalizas,43.436
cochabamba,2024-09-22,Lácteos y Derivados,18.3164
cochabamba,2024-09-22,Panadería,10.2403
cochabamba,2024-09-22,Pastelería y Masas Típicas,2.7402
la_paz,2024-09-22,Abarrotes,3.5523
la_paz,2024-09-22,Bazar,2.6378
la_paz,2024-09-22,Bebidas,5.9723
la_paz,2024-09-22,Carnes,10.4176
la_paz,2024-09-22,Congelados,7.089
la_paz,2024-09-22,Cuidado Personal,6.5837
la_paz,2024-09-22,Cuidado del Bebé,2.3708
la_paz,2024-09-22,Cuidado del Hogar,2.1406
la_paz,2024-09-22,Fiambres,2.1346
la_paz,2024-09-22,Frutas y Verduras,10.8558
la_paz,2024-09-22,Granos y Hortalizas,15.1209
la_paz,2024-09-22,Lácteos y Derivados,6.4084
la_paz,2024-09-22,Panadería,9.0174
la_paz,2024-09-22,Pastelería y Masas Típicas,2.2212
santa_cruz,2024-09-22,Abarrotes,2.1795
santa_cruz,2024-09-22,Bazar,0.1527
santa_cruz,2024-09-22,Bebidas,3.4814
santa_cruz,2024-09-22,CUDADOS OTC,0.0
santa_cruz,2024-09-22,Carnes,0.6643
santa_cruz,2024-09-22,Congelados,14.8575
santa_cruz,2024-09-22,Cuidado Personal,2.447
santa_cruz,2024-09-22,Cuidado del Bebé,13.4478
santa_cruz,2024-09-22,Cuidado del Hogar,3.2982
santa_cruz,2024-09-22,Farmacia Otc,0.0
santa_cruz,2024-09-22,Fiambres,3.0355
santa_cruz,2024-09-22,Frutas y Verduras,1.9413
santa_cruz,2024-09-22,Granos y Hortalizas,13.3211
santa_cruz,2024-09-22,Lácteos y Derivados,11.3796
santa_cruz,2024-09-22,Panadería,9.9529
santa_cruz,2024-09-22,Pastelería y Masas Típicas,21.0995
cochabamba,2024-09-23,Abarrotes,3.8818
cochabamba,2024-09-23,Bazar,6.4371
cochabamba,2024-09-23,Bebidas,2.9893
cochabamba,2024-09-23,Carnes,24.3532
cochabamba,2024-09-23,Congelados,6.5376
cochabamba,2024-09-23,Cuidado Personal,6.2438
cochabamba,2024-09-23,Cuidado del Bebé,2.206
cochabamba,2024-09-23,Cuidado del Hogar,2.7224
cochabamba,2024-09-23,Fiambres,4.005
cochabamba,2024-09-23,Frutas y Verduras,1.9961
cochabamba,2024-09-23,Granos y Hortalizas,43.436
cochabamba,2024-09-23,Lácteos y Derivados,21.9881
cochabamba,2024-09-23,Panadería,7.2009
cochabamba,2024-09-23,Pastelería y Masas Típicas,2.7814
la_paz,2024-09-23,Abarrotes,3.271
la_paz,2024-09-23,Bazar,2.6378
la_paz,2024-09-23,Bebidas,6.0675
la_paz,2024-09-23,Carnes,8.5094
la_paz,2024-09-23,Congelados,7.6362
la_paz,2024-09-23,Cuidado Personal,5.1255
la_paz,2024-09-23,Cuidado del Bebé,2.3708
la_paz,2024-09-23,Cuidado del Hogar,2.2794
la_paz,2024-09-23,Fiambres,2.9236
la_paz,2024-09-23,Frutas y Verduras,10.8558
la_paz,2024-09-23,Granos y Hortalizas,11.0247
la_paz,2024-09-23,Lácteos y Derivados,7.5859
la_paz,2024-09-23,Panadería,8.9866
la_paz,2024-09-23,Pastelería y Masas Típicas,2.2212
santa_cruz,2024-09-23,Abarrotes,2.2234
santa_cruz,2024-09-23,Bazar,0.1527
santa_cruz,2024-09-23,Bebidas,3.7872
santa_cruz,2024-09-23,CUDADOS OTC,0.0
santa_cruz,2024-09-23,Carnes,0.6643
santa_cruz,2024-09-23,Congelados,14.8575
santa_cruz,2024-09-23,Cuidado Personal,2.5918
santa_cruz,2024-09-23,Cuidado del Bebé,14.2777
santa_cruz,2024-09-23,Cuidado del Hogar,3.7786
santa_cruz,2024-09-23,Farmacia Otc,0.0
santa_cruz,2024-09-23,Fiambres,3.0355
santa_cruz,2024-09-23,Frutas y Verduras,1.9413
santa_cruz,2024-09-23,Granos y Hortalizas,14.3597
santa_cruz,2024-09-23,Lácteos y Derivados,12.0845
santa_cruz,2024-09-23,Panadería,8.2247
santa_cruz,2024-09-23,Pastelería y Masas Típicas,21.0995
cochabamba,2024-09-24,Abarrotes,3.817
cochabamba,2024-09-24,Bazar,6.4371
cochabamba,2024-09-24,Bebidas,2.7455
cochabamba,2024-09-24,Carnes,31.1478
cochabamba,2024-09-24,Congelados,10.4704
cochabamba,2024-09-24,Cuidado Personal,6.9358
cochabamba,2024-09-24,Cuidado del Bebé,2.206
cochabamba,2024-09-24,Cuidado del Hogar,2.7088
cochabamba,2024-09-24,Fiambres,4.9004
cochabamba,2024-09-24,Frutas y Verduras,1.9961
cochabamba,2024-09-24,Granos y Hortalizas,43.436
cochabamba,2024-09-24,Lácteos y Derivados,26.0211
cochabamba,2024-09-24,Panadería,9.8906
cochabamba,2024-09-24,Pastelería y Masas Típicas,2.7814
la_paz,2024-09-24,Abarrotes,3.3968
la_paz,2024-09-24,Bazar,2.6378
la_paz,2024-09-24,Bebidas,6.0675
la_paz,2024-09-24,Carnes,9.6168
la_paz,2024-09-24,Congelados,9.3372
la_paz,2024-09-24,Cuidado Personal,5.2832
la_paz,2024-09-24,Cuidado del Bebé,2.7609
la_paz,2024-09-24,Cuidado del Hogar,2.6555
la_paz,2024-09-24,Fiambres,6.5041
la_paz,2024-09-24,Frutas y Verduras,15.486
la_paz,2024-09-24,Granos y Hortalizas,15.1209
la_paz,2024-09-24,Lácteos y Derivados,9.0012
la_paz,2024-09-24,Panadería,8.9866
la_paz,2024-09-24,Pastelería y Masas Típicas,4.4573
santa_cruz,2024-09-24,Abarrotes,2.2882
santa_cruz,2024-09-24,Bazar,0.1527
santa_cruz,2024-09-24,Bebidas,4.3879
santa_cruz,2024-09-24,CUDADOS OTC,0.0
santa_cruz,2024-09-24,Carnes,0.6643
santa_cruz,2024-09-24,Congelados,15.9778
santa_cruz,2024-09-24,Cuidado Personal,2.4406
santa_cruz,2024-09-24,Cuidado del Bebé,14.4505
santa_cruz,2024-09-24,Cuidado del Hogar,3.8966
santa_cruz,2024-09-24,Farmacia Otc,0.0
santa_cruz,2024-09-24,Fiambres,3.0355
santa_cruz,2024-09-24,Frutas y Verduras,1.9413
santa_cruz,2024-09-24,Granos y Hortalizas,16.5954
santa_cruz,2024-09-24,Lácteos y Derivados,13.0034
santa_cruz,2024-09-24,Panadería,14.32
santa_cruz,2024-09-24,Pastelería y Masas Típicas,21.0995
cochabamba,2024-09-25,Abarrotes,3.4484
cochabamba,2024-09-25,Bazar,6.4371
cochabamba,2024-09-25,Bebidas,2.8283
cochabamba,2024-09-25,Carnes,26.1947
cochabamba,2024-09-25,Congelados,4.0588
cochabamba,2024-09-25,Cuidado Personal,6.8912
cochabamba,2024-09-25,Cuidado del Bebé,2.206
cochabamba,2024-09-25,Cuidado del Hogar,3.3611
cochabamba,2024-09-25,Fiambres,4.553
cochabamba,2024-09-25,Frutas y Verduras,1.9961
