departamento,fecha,componente,valor,q05,q95
1,75,4,0.658,,
1,75,5,-1.631,,
1,75,6,0.360,,
1,75,7,-0.387,,
1,75,8,-1.494,,
1,75,9,-0.670,,
1,75,10,1.613,,
1,75,11,2.729,,
1,75,12,0.254,,
1,75,13,1.793,,
1,75,14,0.374,,
1,75,15,0.409,,
1,76,1,0.515,,
1,76,2,1.472,,
1,76,3,0.084,,
1,76,4,0.658,,
1,76,5,-1.994,,
1,76,6,0.352,,
1,76,7,-0.389,,
1,76,8,-1.487,,
1,76,9,-0.665,,
1,76,10,1.613,,
1,76,11,2.729,,
1,76,12,0.254,,
1,76,13,1.796,,
1,76,14,0.374,,
1,76,15,0.409,,
1,77,1,0.326,,
1,77,2,1.472,,
1,77,3,0.084,,
1,77,4,0.655,,
1,77,5,-4.920,,
1,77,6,0.352,,
1,77,7,-0.389,,
1,77,8,-1.548,,
1,77,9,-0.665,,
1,77,10,1.672,,
1,77,11,2.729,,
1,77,12,0.254,,
1,77,13,1.796,,
1,77,14,0.374,,
1,77,15,0.409,,
1,78,1,0.301,,
1,78,2,1.472,,
1,78,3,0.084,,
1,78,4,0.655,,
1,78,5,-5.276,,
1,78,6,0.352,,
1,78,7,-0.389,,
1,78,8,-1.548,,
1,78,9,-0.665,,
1,78,10,1.672,,
1,78,11,2.729,,
1,78,12,0.254,,
1,78,13,1.796,,
1,78,14,0.340,,
1,78,15,0.409,,
1,79,1,0.329,,
1,79,2,1.466,,
1,79,3,0.084,,
1,79,4,0.655,,
1,79,5,-4.884,,
1,79,6,0.352,,
1,79,7,-0.389,,
1,79,8,-1.548,,
1,79,9,-0.691,,
1,79,10,1.672,,
1,79,11,2.803,,
1,79,12,0.254,,
1,79,13,1.796,,
1,79,14,0.340,,
1,79,15,0.409,,
1,80,1,0.329,,
1,80,2,1.466,,
1,80,3,0.084,,
1,80,4,0.655,,
1,80,5,-4.884,,
1,80,6,0.352,,
1,80,7,-0.389,,
1,80,8,-1.548,,
1,80,9,-0.691,,
1,80,10,1.672,,
1,80,11,2.803,,
1,80,12,0.254,,
1,80,13,1.796,,
1,80,14,0.340,,
1,80,15,0.409,,
1,81,1,0.355,,
1,81,2,1.477,,
1,81,3,0.174,,
1,81,4,0.915,,
1,81,5,-5.097,,
1,81,6,0.352,,
1,81,7,-0.389,,
1,81,8,-1.548,,
1,81,9,-0.691,,
1,81,10,1.672,,
1,81,11,2.493,,
1,81,12,1.312,,
1,81,13,1.810,,
1,81,14,0.340,,
1,81,15,0.409,,
1,82,1,-0.062,,
1,82,2,-0.411,,
1,82,3,0.098,,
1,82,4,0.725,,
1,82,5,-5.132,,
1,82,6,0.303,,
1,82,7,-0.214,,
1,82,8,-5.643,,
1,82,9,-0.198,,
1,82,10,1.672,,
1,82,11,2.493,,
1,82,12,1.312,,
1,82,13,0.530,,
1,82,14,0.335,,
1,82,15,0.409,,
1,83,1,-0.088,,
1,83,2,-0.411,,
1,83,3,0.098,,
1,83,4,0.725,,
1,83,5,-5.528,,
1,83,6,0.303,,
1,83,7,-0.214,,
1,83,8,-5.643,,
1,83,9,-0.198,,
1,83,10,1.672,,
1,83,11,2.493,,
1,83,12,1.312,,
1,83,13,0.530,,
1,83,14,0.335,,
1,83,15,0.409,,
1,84,1,-0.134,,
1,84,2,-0.377,,
1,84,3,0.098,,
1,84,4,0.671,,
1,84,5,-5.528,,
1,84,6,0.431,,
1,84,7,-0.655,,
1,84,8,-5.643,,
1,84,9,-0.192,,
1,84,10,1.672,,
1,84,11,2.053,,
1,84,12,1.312,,
1,84,13,0.499,,
1,84,14,0.442,,
1,84,15,0.472,,
1,85,1,0.031,,
1,85,2,0.022,,
1,85,3,0.098,,
1,85,4,0.719,,
1,85,5,-5.222,,
1,85,6,0.543,,
1,85,7,-0.586,,
1,85,8,-4.093,,
1,85,9,0.035,,
1,85,10,1.689,,
1,85,11,2.053,,
1,85,12,1.312,,
1,85,13,0.562,,
1,85,14,0.472,,
1,85,15,0.472,,
1,86,1,0.031,,
1,86,2,0.022,,
1,86,3,0.098,,
1,86,4,0.719,,
1,86,5,-5.222,,
1,86,6,0.543,,
1,86,7,-0.598,,
1,86,8,-4.093,,
1,86,9,0.035,,
1,86,10,1.689,,
1,86,11,2.053,,
1,86,12,1.312,,
1,86,13,0.562,,
1,86,14,0.472,,
1,86,15,0.472,,
1,87,1,-0.017,,
1,87,2,-0.028,,
1,87,3,0.098,,
1,87,4,0.716,,
1,87,5,-5.222,,
1,87,6,0.540,,
1,87,7,-0.594,,
1,87,8,-3.780,,
1,87,9,0.028,,
1,87,10,1.689,,
1,87,11,1.351,,
1,87,12,1.312,,
1,87,13,0.562,,
1,87,14,0.472,,
1,87,15,0.472,,
1,88,1,0.029,,
1,88,2,0.521,,
1,88,3,0.098,,
1,88,4,0.604,,
1,88,5,-5.240,,
1,88,6,0.555,,
1,88,7,-0.594,,
1,88,8,-3.814,,
1,88,9,0.028,,
1,88,10,1.689,,
1,88,11,1.351,,
1,88,12,1.312,,
1,88,13,0.231,,
1,88,14,0.465,,
1,88,15,0.472,,
1,89,1,-0.002,,
1,89,2,0.519,,
1,89,3,0.098,,
1,89,4,0.604,,
1,89,5,-5.018,,
1,89,6,0.555,,
1,89,7,-0.595,,
1,89,8,-3.771,,
1,89,9,0.110,,
1,89,10,1.689,,
1,89,11,0.579,,
1,89,12,1.312,,
1,89,13,0.231,,
1,89,14,0.465,,
1,89,15,0.472,,
1,90,1,-0.146,,
1,90,2,0.220,,
1,90,3,-1.066,,
1,90,4,0.253,,
1,90,5,-4.589,,
1,90,6,0.555,,
1,90,7,-0.595,,
1,90,8,-3.771,,
1,90,9,0.110,,
1,90,10,1.689,,
1,90,11,0.376,,
1,90,12,1.312,,
1,90,13,0.231,,
1,90,14,0.462,,
1,90,15,0.472,,
1,91,1,-0.188,,
1,91,2,0.205,,
1,91,3,-1.113,,
1,91,4,0.252,,
1,91,5,-3.742,,
1,91,6,0.578,,
1,91,7,-0.671,,
1,91,8,-4.934,,
1,91,9,-0.479,,
1,91,10,1.689,,
1,91,11,0.376,,
1,91,12,1.312,,
1,91,13,0.208,,
1,91,14,0.462,,
1,91,15,0.472,,
1,92,1,-0.245,,
1,92,2,0.204,,
1,92,3,-1.113,,
1,92,4,0.261,,
1,92,5,-3.742,,
1,92,6,0.578,,
1,92,7,-0.675,,
1,92,8,-4.934,,
1,92,9,-0.479,,
1,92,10,1.689,,
1,92,11,0.376,,
1,92,12,1.312,,
1,92,13,0.214,,
1,92,14,-1.427,,
1,92,15,0.472,,
1,93,1,-0.095,,
1,93,2,0.592,,
1,93,3,-1.113,,
1,93,4,0.343,,
1,93,5,-3.742,,
1,93,6,0.602,,
1,93,7,-0.588,,
1,93,8,-3.258,,
1,93,9,-0.096,,
1,93,10,1.678,,
1,93,11,0.376,,
1,93,12,1.312,,
1,93,13,0.127,,
1,93,14,-1.422,,
1,93,15,0.472,,
1,94,1,-0.097,,
1,94,2,0.590,,
1,94,3,-1.113,,
1,94,4,0.343,,
1,94,5,-3.742,,
1,94,6,0.600,,
1,94,7,-0.583,,
1,94,8,-3.258,,
1,94,9,-0.097,,
1,94,10,1.641,,
1,94,11,0.376,,
1,94,12,1.312,,
1,94,13,0.127,,
1,94,14,-1.422,,
1,94,15,0.472,,
1,95,1,-0.555,,
1,95,2,0.577,,
1,95,3,-1.113,,
1,95,4,0.364,,
1,95,5,-3.373,,
1,95,6,0.600,,
1,95,7,-0.583,,
1,95,8,-2.912,,
1,95,9,-0.068,,
1,95,10,1.678,,
1,95,11,-6.340,,
1,95,12,1.312,,
1,95,13,-0.018,,
1,95,14,-1.501,,
1,95,15,0.472,,
1,96,1,-0.428,,
1,96,2,0.570,,
1,96,3,-1.113,,
1,96,4,0.345,,
1,96,5,-3.373,,
1,96,6,0.579,,
1,96,7,-0.671,,
1,96,8,-3.147,,
1,96,9,-0.422,,
1,96,10,1.700,,
1,96,11,-3.969,,
1,96,12,1.312,,
1,96,13,-0.014,,
1,96,14,-1.480,,
1,96,15,0.472,,
1,97,1,-0.428,,
1,97,2,0.569,,
1,97,3,-1.113,,
1,97,4,0.345,,
1,97,5,-3.373,,
1,97,6,0.579,,
1,97,7,-0.673,,
1,97,8,-3.147,,
1,97,9,-0.422,,
1,97,10,1.700,,
1,97,11,-3.969,,
1,97,12,1.312,,
1,97,13,-0.014,,
1,97,14,-1.480,,
1,97,15,0.472,,
1,98,1,-0.437,,
1,98,2,0.469,,
1,98,3,-1.113,,
1,98,4,0.183,,
1,98,5,-3.373,,
1,98,6,0.605,,
1,98,7,-0.673,,
1,98,8,-2.909,,
1,98,9,-0.417,,
1,98,10,1.700,,
1,98,11,-3.969,,
1,98,12,1.312,,
1,98,13,0.340,,
1,98,14,-1.480,,
1,98,15,0.472,,
1,99,1,-0.392,,
1,99,2,0.469,,
1,99,3,-1.113,,
1,99,4,0.177,,
1,99,5,-3.324,,
1,99,6,0.605,,
1,99,7,-0.556,,
1,99,8,-2.897,,
1,99,9,-0.405,,
1,99,10,1.700,,
1,99,11,-3.535,,
1,99,12,1.312,,
1,99,13,0.329,,
1,99,14,-1.480,,
1,99,15,0.472,,
1,100,1,-0.392,,
1,100,2,0.467,,
1,100,3,-1.113,,
1,100,4,0.178,,
1,100,5,-3.324,,
1,100,6,0.605,,
1,100,7,-0.556,,
1,100,8,-2.897,,
1,100,9,-0.405,,
1,100,10,1.700,,
1,100,11,-3.535,,
1,100,12,1.312,,
1,100,13,0.329,,
1,100,14,-1.480,,
1,100,15,0.472,,
1,101,1,-0.460,,
1,101,2,0.467,,
1,101,3,-1.113,,
1,101,4,0.178,,
1,101,5,-3.096,,
1,101,6,0.631,,
1,101,7,-0.557,,
1,101,8,-2.776,,
1,101,9,-0.405,,
1,101,10,0.187,,
1,101,11,-3.530,,
1,101,12,1.312,,
1,101,13,0.311,,
1,101,14,-1.480,,
1,101,15,0.472,,
1,102,1,-0.393,,
1,102,2,0.465,,
1,102,3,-0.869,,
1,102,4,0.249,,
1,102,5,-2.467,,
1,102,6,0.636,,
1,102,7,-0.557,,
1,102,8,-2.776,,
1,102,9,-0.405,,
1,102,10,0.187,,
1,102,11,-3.531,,
1,102,12,1.312,,
1,102,13,0.373,,
1,102,14,-1.480,,
1,102,15,0.472,,
1,103,1,-0.313,,
1,103,2,0.465,,
1,103,3,-1.664,,
1,103,4,0.244,,
1,103,5,-2.937,,
1,103,6,0.638,,
1,103,7,-0.554,,
1,103,8,-2.776,,
1,103,9,-0.442,,
1,103,10,0.159,,
1,103,11,-1.262,,
1,103,12,1.312,,
1,103,13,0.375,,
1,103,14,-1.480,,
1,103,15,0.472,,
1,104,1,-0.291,,
1,104,2,0.466,,
1,104,3,-1.795,,
1,104,4,0.244,,
1,104,5,-2.619,,
1,104,6,0.646,,
1,104,7,-0.552,,
1,104,8,-2.783,,
1,104,9,-0.430,,
1,104,10,0.159,,
1,104,11,-1.145,,
1,104,12,1.312,,
1,104,13,0.375,,
1,104,14,-1.480,,
1,104,15,0.472,,
1,105,1,-0.288,,
1,105,2,0.466,,
1,105,3,-5.281,,
1,105,4,0.247,,
1,105,5,0.377,,
1,105,6,0.646,,
1,105,7,-0.561,,
1,105,8,-2.723,,
1,105,9,-0.430,,
1,105,10,0.101,,
1,105,11,-0.637,,
1,105,12,1.312,,
1,105,13,0.375,,
1,105,14,-1.480,,
1,105,15,0.472,,
1,106,1,-0.280,,
1,106,2,0.465,,
1,106,3,-5.281,,
1,106,4,0.247,,
1,106,5,0.786,,
1,106,6,0.566,,
1,106,7,-0.561,,
1,106,8,-2.723,,
1,106,9,-0.502,,
1,106,10,0.101,,
1,106,11,-0.736,,
1,106,12,1.312,,
1,106,13,0.375,,
1,106,14,-1.446,,
1,106,15,0.472,,
1,107,1,-0.266,,
1,107,2,0.470,,
1,107,3,-5.281,,
1,107,4,0.252,,
1,107,5,0.991,,
1,107,6,0.566,,
1,107,7,-0.561,,
1,107,8,-2.723,,
1,107,9,-0.502,,
1,107,10,0.101,,
1,107,11,-0.736,,
1,107,12,1.312,,
1,107,13,0.375,,
1,107,14,-1.446,,
1,107,15,0.472,,
1,108,1,-0.265,,
1,108,2,0.469,,
1,108,3,-5.304,,
1,108,4,0.252,,
1,108,5,0.991,,
1,108,6,0.566,,
1,108,7,-0.561,,
1,108,8,-2.723,,
1,108,9,-0.502,,
1,108,10,0.157,,
1,108,11,-0.737,,
1,108,12,1.312,,
1,108,13,0.374,,
1,108,14,-1.446,,
1,108,15,0.472,,
1,109,1,-0.316,,
1,109,2,0.469,,
1,109,3,-5.834,,
1,109,4,-0.005,,
1,109,5,1.218,,
1,109,6,0.566,,
1,109,7,-0.561,,
1,109,8,-2.723,,
1,109,9,-0.502,,
1,109,10,0.179,,
1,109,11,-0.437,,
1,109,12,0.254,,
1,109,13,0.356,,
1,109,14,-1.446,,
1,109,15,0.472,,
1,110,1,-0.217,,
1,110,2,0.483,,
1,110,3,-5.834,,
1,110,4,-0.022,,
1,110,5,1.441,,
1,110,6,0.572,,
1,110,7,-0.437,,
1,110,8,0.413,,
1,110,9,-0.502,,
1,110,10,0.179,,
1,110,11,-0.580,,
1,110,12,0.254,,
1,110,13,0.366,,
1,110,14,-1.446,,
1,110,15,0.472,,
1,111,1,-0.367,,
1,111,2,0.483,,
1,111,3,-5.834,,
1,111,4,-0.022,,
1,111,5,0.380,,
1,111,6,0.572,,
1,111,7,-0.437,,
1,111,8,0.413,,
1,111,9,-0.502,,
1,111,10,0.179,,
1,111,11,-1.762,,
1,111,12,0.254,,
1,111,13,0.366,,
1,111,14,-1.446,,
1,111,15,0.472,,
1,112,1,-0.320,,
1,112,2,0.460,,
1,112,3,-5.834,,
1,112,4,0.032,,
1,112,5,0.380,,
1,112,6,0.444,,
1,112,7,0.004,,
1,112,8,0.413,,
1,112,9,-0.508,,
1,112,10,0.179,,
1,112,11,-1.338,,
1,112,12,0.254,,
1,112,13,0.397,,
1,112,14,-1.551,,
1,112,15,0.409,,
1,113,1,-0.482,,
1,113,2,0.065,,
1,113,3,-5.834,,
1,113,4,-0.016,,
1,113,5,0.380,,
1,113,6,0.332,,
1,113,7,-0.070,,
1,113,8,-1.210,,
1,113,9,-0.931,,
1,113,10,0.163,,
1,113,11,-1.338,,
1,113,12,0.254,,
1,113,13,0.333,,
1,113,14,-1.580,,
1,113,15,0.409,,
1,114,1,-0.574,,
1,114,2,0.065,,
1,114,3,-5.834,,
1,114,4,-0.016,,
1,114,5,-0.095,,
1,114,6,0.335,,
1,114,7,0.023,,
1,114,8,-0.683,,
1,114,9,-0.367,,
1,114,10,0.157,,
1,114,11,-1.338,,
1,114,12,0.254,,
1,114,13,0.184,,
1,114,14,-1.580,,
1,114,15,-0.351,,
1,115,1,-0.485,,
1,115,2,0.362,,
1,115,3,-5.834,,
1,115,4,0.207,,
1,115,5,-0.591,,
1,115,6,0.315,,
1,115,7,-0.304,,
1,115,8,-0.207,,
1,115,9,-0.339,,
1,115,10,0.157,,
1,115,11,-0.855,,
1,115,12,0.254,,
1,115,13,0.765,,
1,115,14,-1.578,,
1,115,15,-0.351,,
1,116,1,-0.486,,
1,116,2,0.344,,
1,116,3,-5.834,,
1,116,4,0.207,,
1,116,5,-0.580,,
1,116,6,0.299,,
1,116,7,-0.310,,
1,116,8,-0.207,,
1,116,9,-0.502,,
1,116,10,0.157,,
1,116,11,-0.855,,
1,116,12,0.254,,
1,116,13,1.129,,
1,116,14,-1.571,,
1,116,15,-0.351,,
1,117,1,-0.472,,
1,117,2,0.329,,
1,117,3,-5.834,,
1,117,4,0.187,,
1,117,5,-1.488,,
1,117,6,0.299,,
1,117,7,-0.310,,
1,117,8,-0.207,,
1,117,9,-0.492,,
1,117,10,0.157,,
1,117,11,0.188,,
1,117,12,0.254,,
1,117,13,1.143,,
1,117,14,-1.571,,
1,117,15,-0.351,,
1,118,1,-0.575,,
1,118,2,0.282,,
1,118,3,-4.726,,
1,118,4,0.264,,
1,118,5,-2.259,,
1,118,6,0.308,,
1,118,7,-0.404,,
1,118,8,-1.436,,
1,118,9,-1.572,,
1,118,10,0.095,,
1,118,11,0.391,,
1,118,12,0.254,,
1,118,13,1.143,,
1,118,14,-1.568,,
1,118,15,-0.351,,
1,119,1,-0.544,,
1,119,2,0.252,,
1,119,3,-4.681,,
1,119,4,0.266,,
1,119,5,-2.931,,
1,119,6,0.300,,
1,119,7,-0.328,,
1,119,8,-0.230,,
1,119,9,-1.045,,
1,119,10,0.095,,
1,119,11,0.531,,
1,119,12,-0.217,,
1,119,13,0.899,,
1,119,14,-1.569,,
1,119,15,-0.351,,
1,120,1,-0.486,,
1,120,2,0.243,,
1,120,3,-4.681,,
1,120,4,0.261,,
1,120,5,-2.931,,
1,120,6,0.300,,
1,120,7,-0.324,,
1,120,8,-0.190,,
1,120,9,-1.045,,
1,120,10,0.097,,
1,120,11,0.531,,
1,120,12,-0.217,,
1,120,13,0.894,,
1,120,14,0.318,,
1,120,15,-0.351,,
1,121,1,-0.486,,
1,121,2,0.247,,
1,121,3,-4.681,,
1,121,4,0.261,,
1,121,5,-2.931,,
1,121,6,0.300,,
1,121,7,-0.324,,
1,121,8,-0.190,,
1,121,9,-1.043,,
1,121,10,0.097,,
1,121,11,0.531,,
1,121,12,-0.217,,
1,121,13,0.894,,
1,121,14,0.318,,
1,121,15,-0.351,,
1,122,1,-0.405,,
1,122,2,0.243,,
1,122,3,-4.755,,
1,122,4,0.261,,
1,122,5,-1.840,,
1,122,6,0.302,,
1,122,7,-0.328,,
1,122,8,-0.190,,
1,122,9,-1.042,,
1,122,10,0.040,,
1,122,11,0.671,,
1,122,12,-0.217,,
1,122,13,1.101,,
1,122,14,0.318,,
1,122,15,-0.351,,
1,123,1,-0.400,,
1,123,2,0.253,,
1,123,3,-4.773,,
1,123,4,0.299,,
1,123,5,-1.519,,
1,123,6,0.300,,
1,123,7,-0.328,,
1,123,8,-0.190,,
1,123,9,-1.042,,
1,123,10,0.003,,
1,123,11,0.402,,
1,123,12,-0.217,,
1,123,13,1.136,,
1,123,14,0.301,,
1,123,15,-0.351,,
1,124,1,-0.353,,
1,124,2,0.253,,
1,124,3,-4.773,,
1,124,4,0.311,,
1,124,5,-1.519,,
1,124,6,0.300,,
1,124,7,-0.240,,
1,124,8,0.052,,
1,124,9,-0.690,,
1,124,10,0.003,,
1,124,11,0.402,,
1,124,12,-0.217,,
1,124,13,1.132,,
1,124,14,0.301,,
1,124,15,-0.351,,
1,125,1,-0.363,,
1,125,2,0.246,,
1,125,3,-4.817,,
1,125,4,0.311,,
1,125,5,-1.519,,
1,125,6,0.311,,
1,125,7,-0.240,,
1,125,8,0.052,,
1,125,9,-0.690,,
1,125,10,0.021,,
1,125,11,0.383,,
1,125,12,-0.217,,
1,125,13,0.989,,
1,125,14,0.301,,
1,125,15,-0.351,,
1,126,1,-0.341,,
1,126,2,0.345,,
1,126,3,-4.817,,
1,126,4,-0.035,,
1,126,5,-0.350,,
1,126,6,0.310,,
1,126,7,-0.254,,
1,126,8,0.052,,
1,126,9,-0.718,,
1,126,10,0.020,,
1,126,11,0.376,,
1,126,12,-0.217,,
1,126,13,0.609,,
1,126,14,0.301,,
1,126,15,-0.351,,
1,127,1,-0.345,,
1,127,2,0.311,,
1,127,3,-4.817,,
1,127,4,-0.033,,
1,127,5,-0.350,,
1,127,6,0.310,,
1,127,7,-0.254,,
1,127,8,0.052,,
1,127,9,-0.718,,
1,127,10,0.020,,
1,127,11,0.376,,
1,127,12,-0.217,,
1,127,13,0.609,,
1,127,14,0.301,,
1,127,15,-0.351,,
1,128,1,-0.345,,
1,128,2,0.310,,
1,128,3,-4.817,,
1,128,4,-0.033,,
1,128,5,-0.350,,
1,128,6,0.310,,
1,128,7,-0.254,,
1,128,8,0.052,,
1,128,9,-0.718,,
1,128,10,0.020,,
1,128,11,0.376,,
1,128,12,-0.217,,
1,128,13,0.609,,
1,128,14,0.301,,
1,128,15,-0.351,,
1,129,1,-0.416,,
1,129,2,0.235,,
1,129,3,-4.817,,
1,129,4,-0.034,,
1,129,5,-0.835,,
1,129,6,0.310,,
1,129,7,-0.254,,
1,129,8,0.052,,
1,129,9,-0.718,,
1,129,10,0.020,,
1,129,11,-0.043,,
1,129,12,-0.217,,
1,129,13,0.609,,
1,129,14,0.301,,
1,129,15,-0.351,,
1,130,1,-0.436,,
1,130,2,0.234,,
1,130,3,-4.817,,
1,130,4,-0.034,,
1,130,5,-0.835,,
1,130,6,0.310,,
1,130,7,-0.288,,
1,130,8,-0.655,,
1,130,9,-0.718,,
1,130,10,0.020,,
1,130,11,-0.043,,
1,130,12,-0.217,,
1,130,13,0.657,,
1,130,14,0.301,,
1,130,15,-0.351,,
1,131,1,-0.367,,
1,131,2,0.115,,
1,131,3,-4.047,,
1,131,4,-0.035,,
1,131,5,0.404,,
1,131,6,0.308,,
1,131,7,-0.302,,
1,131,8,-0.655,,
1,131,9,-0.751,,
1,131,10,0.048,,
1,131,11,-0.583,,
1,131,12,-0.217,,
1,131,13,0.652,,
1,131,14,0.301,,
1,131,15,-0.351,,
1,132,1,-0.360,,
1,132,2,0.084,,
1,132,3,-3.919,,
1,132,4,-0.035,,
1,132,5,0.585,,
1,132,6,0.308,,
1,132,7,-0.302,,
1,132,8,-0.655,,
1,132,9,-0.751,,
1,132,10,0.048,,
1,132,11,-0.700,,
1,132,12,-0.217,,
1,132,13,0.652,,
1,132,14,0.301,,
1,132,15,-0.351,,
1,133,1,-0.166,,
1,133,2,0.084,,
1,133,3,-0.385,,
1,133,4,-0.035,,
1,133,5,0.713,,
1,133,6,0.306,,
1,133,7,-0.293,,
1,133,8,-0.655,,
1,133,9,-0.751,,
1,133,10,0.048,,
1,133,11,-1.184,,
1,133,12,-0.217,,
1,133,13,0.658,,
1,133,14,0.301,,
1,133,15,-0.351,,
1,134,1,-0.146,,
1,134,2,0.085,,
1,134,3,-0.385,,
1,134,4,-0.035,,
1,134,5,0.728,,
1,134,6,0.385,,
1,134,7,-0.293,,
1,134,8,-0.655,,
1,134,9,-0.679,,
1,134,10,0.048,,
1,134,11,-1.086,,
1,134,12,-0.217,,
1,134,13,0.658,,
1,134,14,0.301,,
1,134,15,-0.351,,
1,135,1,-0.146,,
1,135,2,0.085,,
1,135,3,-0.385,,
1,135,4,-0.040,,
1,135,5,0.728,,
1,135,6,0.385,,
1,135,7,-0.293,,
1,135,8,-0.655,,
1,135,9,-0.679,,
1,135,10,0.048,,
1,135,11,-1.086,,
1,135,12,-0.217,,
1,135,13,0.660,,
1,135,14,0.301,,
1,135,15,-0.351,,
1,136,1,-0.127,,
1,136,2,0.077,,
1,136,3,-0.360,,
1,136,4,-0.039,,
1,136,5,1.132,,
1,136,6,0.385,,
1,136,7,-0.293,,
1,136,8,-0.655,,
1,136,9,-0.679,,
1,136,10,-0.009,,
1,136,11,-1.034,,
1,136,12,-0.217,,
1,136,13,0.662,,
1,136,14,0.307,,
1,136,15,-0.392,,
1,137,1,-0.111,,
1,137,2,0.073,,
1,137,3,0.110,,
1,137,4,-0.038,,
1,137,5,1.324,,
1,137,6,0.385,,
1,137,7,-0.292,,
1,137,8,-1.617,,
1,137,9,-0.691,,
1,137,10,-0.032,,
1,137,11,-0.978,,
1,137,12,-0.217,,
1,137,13,0.666,,
1,137,14,0.307,,
1,137,15,-0.392,,
1,138,1,-0.098,,
1,138,2,0.073,,
1,138,3,0.110,,
1,138,4,-0.038,,
1,138,5,1.549,,
1,138,6,0.385,,
1,138,7,-0.292,,
1,138,8,-1.617,,
1,138,9,-0.691,,
1,138,10,-0.032,,
1,138,11,-0.982,,
1,138,12,-0.217,,
1,138,13,0.666,,
1,138,14,0.307,,
1,138,15,-0.392,,
1,139,1,0.098,,
1,139,2,0.073,,
1,139,3,0.110,,
1,139,4,-0.039,,
1,139,5,3.487,,
1,139,6,0.385,,
1,139,7,-0.377,,
1,139,8,-1.617,,
1,139,9,-0.691,,
1,139,10,-0.032,,
1,139,11,0.208,,
1,139,12,-0.217,,
1,139,13,0.666,,
1,139,14,0.307,,
1,139,15,-0.392,,
1,140,1,0.098,,
1,140,2,0.073,,
1,140,3,0.110,,
1,140,4,-0.039,,
1,140,5,3.487,,
1,140,6,0.385,,
1,140,7,-0.377,,
1,140,8,-1.617,,
1,140,9,-0.691,,
1,140,10,-0.032,,
1,140,11,0.208,,
1,140,12,-0.217,,
1,140,13,0.666,,
1,140,14,0.307,,
1,140,15,-0.392,,
1,141,1,-0.025,,
1,141,2,-1.307,,
1,141,3,0.110,,
1,141,4,-0.057,,
1,141,5,4.006,,
1,141,6,0.385,,
1,141,7,-0.327,,
1,141,8,-1.617,,
1,141,9,-0.700,,
1,141,10,-0.032,,
1,141,11,0.208,,
1,141,12,-0.217,,
1,141,13,0.666,,
1,141,14,0.307,,
1,141,15,-0.150,,
1,142,1,0.069,,
1,142,2,-1.307,,
1,142,3,0.110,,
1,142,4,-0.055,,
1,142,5,4.501,,
1,142,6,0.382,,
1,142,7,-0.408,,
1,142,8,-2.138,,
1,142,9,-1.262,,
1,142,10,-0.025,,
1,142,11,0.208,,
1,142,12,-0.217,,
1,142,13,0.816,,
1,142,14,0.307,,
1,142,15,0.612,,
1,143,1,-0.021,,
1,143,2,-1.588,,
1,143,3,0.110,,
1,143,4,-0.501,,
1,143,5,5.021,,
1,143,6,0.377,,
1,143,7,-0.084,,
1,143,8,-2.742,,
1,143,9,-1.290,,
1,143,10,-0.025,,
1,143,11,0.169,,
1,143,12,-0.217,,
1,143,13,0.234,,
1,143,14,0.304,,
1,143,15,0.612,,
1,144,1,0.083,0.082,0.089
1,144,2,-1.586,-1.586,-1.583
1,144,3,0.110,,
1,144,4,-0.503,-0.503,-0.499
1,144,5,5.149,,
1,144,6,0.385,0.385,0.392
1,144,7,-0.282,-0.284,-0.278
1,144,8,-1.052,-1.064,-1.042
1,144,9,-0.763,-0.763,-0.759
1,144,10,-0.025,-0.025,0.017
1,144,11,0.169,0.169,0.180
1,144,12,-0.217,,
1,144,13,0.572,0.572,0.576
1,144,14,0.304,,
1,144,15,0.612,0.612,0.612
1,145,1,0.081,0.080,0.093
1,145,2,-1.571,-1.571,-1.565
1,145,3,0.110,,
1,145,4,-0.483,-0.483,-0.476
1,145,5,5.528,,
1,145,6,0.385,0.385,0.399
1,145,7,-0.293,-0.296,-0.284
1,145,8,-1.052,-1.076,-1.032
1,145,9,-0.787,-0.787,-0.780
1,145,10,-0.025,-0.025,0.060
1,145,11,-0.149,-0.149,-0.126
1,145,12,-0.217,,
1,145,13,0.507,0.507,0.515
1,145,14,0.304,,
1,145,15,0.612,0.611,0.612
1,146,1,0.324,0.323,0.342
1,146,2,-1.238,-1.238,-1.229
1,146,3,0.110,,
1,146,4,-0.242,-0.242,-0.231
1,146,5,5.883,,
1,146,6,0.376,0.376,0.397
1,146,7,-0.199,-0.204,-0.186
1,146,8,0.181,0.145,0.211
1,146,9,0.302,0.302,0.312
1,146,10,0.036,0.036,0.164
1,146,11,-0.149,-0.149,-0.114
1,146,12,-0.217,,
1,146,13,0.507,0.507,0.519
1,146,14,0.304,,
1,146,15,0.612,0.610,0.612
1,147,1,0.334,0.332,0.357
1,147,2,-1.200,-1.200,-1.188
1,147,3,0.110,,
1,147,4,-0.242,-0.242,-0.227
1,147,5,5.678,,
1,147,6,0.384,0.384,0.412
1,147,7,-0.199,-0.206,-0.182
1,147,8,0.181,0.134,0.222
1,147,9,0.338,0.338,0.352
1,147,10,0.036,0.036,0.206
1,147,11,-0.289,-0.289,-0.243
1,147,12,0.254,,
1,147,13,0.772,0.772,0.788
1,147,14,0.305,,
1,147,15,0.612,0.609,0.612
1,148,1,0.330,0.327,0.360
1,148,2,-1.199,-1.199,-1.183
1,148,3,0.110,,
