departamento,fecha,componente,inflacion_28d
la_paz,2024-12-06,Lácteos y Derivados,1.072
la_paz,2024-12-06,Panadería,0.348
la_paz,2024-12-06,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-06,Abarrotes,0.828
santa_cruz,2024-12-06,Bazar,2.153
santa_cruz,2024-12-06,Bebidas,0.919
santa_cruz,2024-12-06,Carnes,5.154
santa_cruz,2024-12-06,Compuesto,0.777
santa_cruz,2024-12-06,Congelados,0.303
santa_cruz,2024-12-06,Cuidado Personal,0.261
santa_cruz,2024-12-06,Cuidado del Bebé,-0.537
santa_cruz,2024-12-06,Cuidado del Hogar,0.829
santa_cruz,2024-12-06,Farmacia Otc,0.000
santa_cruz,2024-12-06,Fiambres,0.655
santa_cruz,2024-12-06,Frutas y Verduras,0.955
santa_cruz,2024-12-06,Granos y Hortalizas,1.384
santa_cruz,2024-12-06,Lácteos y Derivados,1.072
santa_cruz,2024-12-06,Panadería,0.517
santa_cruz,2024-12-06,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-07,Abarrotes,0.483
cochabamba,2024-12-07,Bazar,1.009
cochabamba,2024-12-07,Bebidas,-0.086
cochabamba,2024-12-07,Carnes,1.310
cochabamba,2024-12-07,Compuesto,0.782
cochabamba,2024-12-07,Congelados,1.157
cochabamba,2024-12-07,Cuidado Personal,0.436
cochabamba,2024-12-07,Cuidado del Bebé,1.533
cochabamba,2024-12-07,Cuidado del Hogar,0.781
cochabamba,2024-12-07,Fiambres,2.157
cochabamba,2024-12-07,Frutas y Verduras,-0.934
cochabamba,2024-12-07,Granos y Hortalizas,0.150
cochabamba,2024-12-07,Lácteos y Derivados,0.994
cochabamba,2024-12-07,Panadería,0.243
cochabamba,2024-12-07,Pastelería y Masas Típicas,0.416
la_paz,2024-12-07,Abarrotes,0.527
la_paz,2024-12-07,Bazar,1.590
la_paz,2024-12-07,Bebidas,-0.139
la_paz,2024-12-07,Carnes,0.428
la_paz,2024-12-07,Compuesto,0.397
la_paz,2024-12-07,Congelados,1.025
la_paz,2024-12-07,Cuidado Personal,0.297
la_paz,2024-12-07,Cuidado del Bebé,1.308
la_paz,2024-12-07,Cuidado del Hogar,0.643
la_paz,2024-12-07,Fiambres,0.982
la_paz,2024-12-07,Frutas y Verduras,-2.897
la_paz,2024-12-07,Granos y Hortalizas,1.645
la_paz,2024-12-07,Lácteos y Derivados,1.120
la_paz,2024-12-07,Panadería,0.385
la_paz,2024-12-07,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-07,Abarrotes,0.749
santa_cruz,2024-12-07,Bazar,2.153
santa_cruz,2024-12-07,Bebidas,0.852
santa_cruz,2024-12-07,Carnes,3.873
santa_cruz,2024-12-07,Compuesto,0.741
santa_cruz,2024-12-07,Congelados,0.345
santa_cruz,2024-12-07,Cuidado Personal,0.164
santa_cruz,2024-12-07,Cuidado del Bebé,-0.604
santa_cruz,2024-12-07,Cuidado del Hogar,0.828
santa_cruz,2024-12-07,Farmacia Otc,0.000
santa_cruz,2024-12-07,Fiambres,0.705
santa_cruz,2024-12-07,Frutas y Verduras,1.083
santa_cruz,2024-12-07,Granos y Hortalizas,1.398
santa_cruz,2024-12-07,Lácteos y Derivados,1.043
santa_cruz,2024-12-07,Panadería,0.517
santa_cruz,2024-12-07,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-08,Abarrotes,0.484
cochabamba,2024-12-08,Bazar,1.064
cochabamba,2024-12-08,Bebidas,-0.092
cochabamba,2024-12-08,Carnes,1.310
cochabamba,2024-12-08,Compuesto,0.696
cochabamba,2024-12-08,Congelados,1.199
cochabamba,2024-12-08,Cuidado Personal,0.441
cochabamba,2024-12-08,Cuidado del Bebé,1.430
cochabamba,2024-12-08,Cuidado del Hogar,0.786
cochabamba,2024-12-08,Fiambres,1.655
cochabamba,2024-12-08,Frutas y Verduras,-0.934
cochabamba,2024-12-08,Granos y Hortalizas,0.150
cochabamba,2024-12-08,Lácteos y Derivados,0.967
cochabamba,2024-12-08,Panadería,0.243
cochabamba,2024-12-08,Pastelería y Masas Típicas,0.416
la_paz,2024-12-08,Abarrotes,0.532
la_paz,2024-12-08,Bazar,1.590
la_paz,2024-12-08,Bebidas,-0.135
la_paz,2024-12-08,Carnes,0.428
la_paz,2024-12-08,Compuesto,0.398
la_paz,2024-12-08,Congelados,1.023
la_paz,2024-12-08,Cuidado Personal,0.308
la_paz,2024-12-08,Cuidado del Bebé,1.169
la_paz,2024-12-08,Cuidado del Hogar,0.647
la_paz,2024-12-08,Fiambres,0.958
la_paz,2024-12-08,Frutas y Verduras,-2.897
la_paz,2024-12-08,Granos y Hortalizas,1.645
la_paz,2024-12-08,Lácteos y Derivados,1.194
la_paz,2024-12-08,Panadería,0.385
la_paz,2024-12-08,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-08,Abarrotes,0.857
santa_cruz,2024-12-08,Bazar,2.153
santa_cruz,2024-12-08,Bebidas,0.640
santa_cruz,2024-12-08,Carnes,2.891
santa_cruz,2024-12-08,Compuesto,0.750
santa_cruz,2024-12-08,Congelados,0.466
santa_cruz,2024-12-08,Cuidado Personal,0.164
santa_cruz,2024-12-08,Cuidado del Bebé,-0.604
santa_cruz,2024-12-08,Cuidado del Hogar,0.930
santa_cruz,2024-12-08,Farmacia Otc,0.000
santa_cruz,2024-12-08,Fiambres,0.768
santa_cruz,2024-12-08,Frutas y Verduras,1.083
santa_cruz,2024-12-08,Granos y Hortalizas,1.398
santa_cruz,2024-12-08,Lácteos y Derivados,1.043
santa_cruz,2024-12-08,Panadería,0.517
santa_cruz,2024-12-08,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-09,Abarrotes,0.486
cochabamba,2024-12-09,Bazar,1.064
cochabamba,2024-12-09,Bebidas,-0.092
cochabamba,2024-12-09,Carnes,1.329
cochabamba,2024-12-09,Compuesto,0.563
cochabamba,2024-12-09,Congelados,1.199
cochabamba,2024-12-09,Cuidado Personal,0.446
cochabamba,2024-12-09,Cuidado del Bebé,1.386
cochabamba,2024-12-09,Cuidado del Hogar,0.786
cochabamba,2024-12-09,Fiambres,1.648
cochabamba,2024-12-09,Frutas y Verduras,-5.735
cochabamba,2024-12-09,Granos y Hortalizas,0.150
cochabamba,2024-12-09,Lácteos y Derivados,0.880
cochabamba,2024-12-09,Panadería,0.243
cochabamba,2024-12-09,Pastelería y Masas Típicas,0.553
la_paz,2024-12-09,Abarrotes,0.542
la_paz,2024-12-09,Bazar,1.590
la_paz,2024-12-09,Bebidas,-0.136
la_paz,2024-12-09,Carnes,0.428
la_paz,2024-12-09,Compuesto,0.400
la_paz,2024-12-09,Congelados,1.023
la_paz,2024-12-09,Cuidado Personal,0.322
la_paz,2024-12-09,Cuidado del Bebé,1.169
la_paz,2024-12-09,Cuidado del Hogar,0.617
la_paz,2024-12-09,Fiambres,0.993
la_paz,2024-12-09,Frutas y Verduras,-2.897
la_paz,2024-12-09,Granos y Hortalizas,1.645
la_paz,2024-12-09,Lácteos y Derivados,1.209
la_paz,2024-12-09,Panadería,0.385
la_paz,2024-12-09,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-09,Abarrotes,0.914
santa_cruz,2024-12-09,Bazar,2.153
santa_cruz,2024-12-09,Bebidas,0.641
santa_cruz,2024-12-09,Carnes,4.163
santa_cruz,2024-12-09,Compuesto,0.960
santa_cruz,2024-12-09,Congelados,0.658
santa_cruz,2024-12-09,Cuidado Personal,0.465
santa_cruz,2024-12-09,Cuidado del Bebé,0.348
santa_cruz,2024-12-09,Cuidado del Hogar,1.844
santa_cruz,2024-12-09,Farmacia Otc,0.000
santa_cruz,2024-12-09,Fiambres,0.768
santa_cruz,2024-12-09,Frutas y Verduras,1.083
santa_cruz,2024-12-09,Granos y Hortalizas,1.398
santa_cruz,2024-12-09,Lácteos y Derivados,1.043
santa_cruz,2024-12-09,Panadería,0.517
santa_cruz,2024-12-09,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-10,Abarrotes,0.486
cochabamba,2024-12-10,Bazar,1.064
cochabamba,2024-12-10,Bebidas,-0.092
cochabamba,2024-12-10,Carnes,1.329
cochabamba,2024-12-10,Compuesto,0.563
cochabamba,2024-12-10,Congelados,1.199
cochabamba,2024-12-10,Cuidado Personal,0.443
cochabamba,2024-12-10,Cuidado del Bebé,1.386
cochabamba,2024-12-10,Cuidado del Hogar,0.803
cochabamba,2024-12-10,Fiambres,1.648
cochabamba,2024-12-10,Frutas y Verduras,-5.735
cochabamba,2024-12-10,Granos y Hortalizas,0.150
cochabamba,2024-12-10,Lácteos y Derivados,0.880
cochabamba,2024-12-10,Panadería,0.243
cochabamba,2024-12-10,Pastelería y Masas Típicas,0.553
la_paz,2024-12-10,Abarrotes,0.540
la_paz,2024-12-10,Bazar,1.590
la_paz,2024-12-10,Bebidas,-0.136
la_paz,2024-12-10,Carnes,0.428
la_paz,2024-12-10,Compuesto,0.401
la_paz,2024-12-10,Congelados,1.023
la_paz,2024-12-10,Cuidado Personal,0.317
la_paz,2024-12-10,Cuidado del Bebé,1.169
la_paz,2024-12-10,Cuidado del Hogar,0.632
la_paz,2024-12-10,Fiambres,0.993
la_paz,2024-12-10,Frutas y Verduras,-2.897
la_paz,2024-12-10,Granos y Hortalizas,1.645
la_paz,2024-12-10,Lácteos y Derivados,1.209
la_paz,2024-12-10,Panadería,0.385
la_paz,2024-12-10,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-10,Abarrotes,0.914
santa_cruz,2024-12-10,Bazar,2.153
santa_cruz,2024-12-10,Bebidas,0.641
santa_cruz,2024-12-10,Carnes,4.163
santa_cruz,2024-12-10,Compuesto,0.961
santa_cruz,2024-12-10,Congelados,0.663
santa_cruz,2024-12-10,Cuidado Personal,0.465
santa_cruz,2024-12-10,Cuidado del Bebé,0.348
santa_cruz,2024-12-10,Cuidado del Hogar,1.846
santa_cruz,2024-12-10,Farmacia Otc,0.000
santa_cruz,2024-12-10,Fiambres,0.768
santa_cruz,2024-12-10,Frutas y Verduras,1.083
santa_cruz,2024-12-10,Granos y Hortalizas,1.398
santa_cruz,2024-12-10,Lácteos y Derivados,1.043
santa_cruz,2024-12-10,Panadería,0.517
santa_cruz,2024-12-10,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-11,Abarrotes,0.449
cochabamba,2024-12-11,Bazar,1.064
cochabamba,2024-12-11,Bebidas,-0.108
cochabamba,2024-12-11,Carnes,1.608
cochabamba,2024-12-11,Compuesto,0.551
cochabamba,2024-12-11,Congelados,1.205
cochabamba,2024-12-11,Cuidado Personal,0.444
cochabamba,2024-12-11,Cuidado del Bebé,1.486
cochabamba,2024-12-11,Cuidado del Hogar,0.803
cochabamba,2024-12-11,Fiambres,1.648
cochabamba,2024-12-11,Frutas y Verduras,-6.431
cochabamba,2024-12-11,Granos y Hortalizas,0.150
cochabamba,2024-12-11,Lácteos y Derivados,0.880
cochabamba,2024-12-11,Panadería,0.243
cochabamba,2024-12-11,Pastelería y Masas Típicas,0.553
la_paz,2024-12-11,Abarrotes,0.497
la_paz,2024-12-11,Bazar,1.590
la_paz,2024-12-11,Bebidas,-0.145
la_paz,2024-12-11,Carnes,0.428
la_paz,2024-12-11,Compuesto,0.389
la_paz,2024-12-11,Congelados,1.011
la_paz,2024-12-11,Cuidado Personal,0.324
la_paz,2024-12-11,Cuidado del Bebé,1.234
la_paz,2024-12-11,Cuidado del Hogar,0.634
la_paz,2024-12-11,Fiambres,0.973
la_paz,2024-12-11,Frutas y Verduras,-2.864
la_paz,2024-12-11,Granos y Hortalizas,1.645
la_paz,2024-12-11,Lácteos y Derivados,1.048
la_paz,2024-12-11,Panadería,0.385
la_paz,2024-12-11,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-11,Abarrotes,0.835
santa_cruz,2024-12-11,Bazar,2.153
santa_cruz,2024-12-11,Bebidas,0.591
santa_cruz,2024-12-11,Carnes,4.260
santa_cruz,2024-12-11,Compuesto,0.948
santa_cruz,2024-12-11,Congelados,0.581
santa_cruz,2024-12-11,Cuidado Personal,0.505
santa_cruz,2024-12-11,Cuidado del Bebé,0.726
santa_cruz,2024-12-11,Cuidado del Hogar,1.857
santa_cruz,2024-12-11,Farmacia Otc,0.000
santa_cruz,2024-12-11,Fiambres,0.768
santa_cruz,2024-12-11,Frutas y Verduras,1.083
santa_cruz,2024-12-11,Granos y Hortalizas,1.398
santa_cruz,2024-12-11,Lácteos y Derivados,0.932
santa_cruz,2024-12-11,Panadería,0.517
santa_cruz,2024-12-11,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-12,Abarrotes,0.498
cochabamba,2024-12-12,Bazar,1.064
cochabamba,2024-12-12,Bebidas,-0.108
cochabamba,2024-12-12,Carnes,1.630
cochabamba,2024-12-12,Compuesto,0.538
cochabamba,2024-12-12,Congelados,1.194
cochabamba,2024-12-12,Cuidado Personal,0.300
cochabamba,2024-12-12,Cuidado del Bebé,1.450
cochabamba,2024-12-12,Cuidado del Hogar,0.587
cochabamba,2024-12-12,Fiambres,1.692
cochabamba,2024-12-12,Frutas y Verduras,-6.607
cochabamba,2024-12-12,Granos y Hortalizas,0.150
cochabamba,2024-12-12,Lácteos y Derivados,0.882
cochabamba,2024-12-12,Panadería,0.243
cochabamba,2024-12-12,Pastelería y Masas Típicas,0.553
la_paz,2024-12-12,Abarrotes,0.500
la_paz,2024-12-12,Bazar,1.590
la_paz,2024-12-12,Bebidas,-0.141
la_paz,2024-12-12,Carnes,1.097
la_paz,2024-12-12,Compuesto,0.392
la_paz,2024-12-12,Congelados,1.011
la_paz,2024-12-12,Cuidado Personal,0.168
la_paz,2024-12-12,Cuidado del Bebé,1.197
la_paz,2024-12-12,Cuidado del Hogar,0.412
la_paz,2024-12-12,Fiambres,0.996
la_paz,2024-12-12,Frutas y Verduras,-2.945
la_paz,2024-12-12,Granos y Hortalizas,1.645
la_paz,2024-12-12,Lácteos y Derivados,1.005
la_paz,2024-12-12,Panadería,0.385
la_paz,2024-12-12,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-12,Abarrotes,0.873
santa_cruz,2024-12-12,Bazar,1.796
santa_cruz,2024-12-12,Bebidas,0.598
santa_cruz,2024-12-12,Carnes,4.318
santa_cruz,2024-12-12,Compuesto,0.972
santa_cruz,2024-12-12,Congelados,0.696
santa_cruz,2024-12-12,Cuidado Personal,0.641
santa_cruz,2024-12-12,Cuidado del Bebé,1.007
santa_cruz,2024-12-12,Cuidado del Hogar,1.857
santa_cruz,2024-12-12,Farmacia Otc,0.000
santa_cruz,2024-12-12,Fiambres,0.768
santa_cruz,2024-12-12,Frutas y Verduras,1.369
santa_cruz,2024-12-12,Granos y Hortalizas,1.392
santa_cruz,2024-12-12,Lácteos y Derivados,0.865
santa_cruz,2024-12-12,Panadería,0.517
santa_cruz,2024-12-12,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-13,Abarrotes,0.494
cochabamba,2024-12-13,Bazar,1.064
cochabamba,2024-12-13,Bebidas,-0.108
cochabamba,2024-12-13,Carnes,1.649
cochabamba,2024-12-13,Compuesto,0.546
cochabamba,2024-12-13,Congelados,1.206
cochabamba,2024-12-13,Cuidado Personal,0.318
cochabamba,2024-12-13,Cuidado del Bebé,1.450
cochabamba,2024-12-13,Cuidado del Hogar,0.619
cochabamba,2024-12-13,Fiambres,1.700
cochabamba,2024-12-13,Frutas y Verduras,-6.607
cochabamba,2024-12-13,Granos y Hortalizas,0.150
cochabamba,2024-12-13,Lácteos y Derivados,0.890
cochabamba,2024-12-13,Panadería,0.243
cochabamba,2024-12-13,Pastelería y Masas Típicas,0.553
la_paz,2024-12-13,Abarrotes,0.502
la_paz,2024-12-13,Bazar,1.590
la_paz,2024-12-13,Bebidas,-0.141
la_paz,2024-12-13,Carnes,1.034
la_paz,2024-12-13,Compuesto,0.389
la_paz,2024-12-13,Congelados,1.013
la_paz,2024-12-13,Cuidado Personal,0.176
la_paz,2024-12-13,Cuidado del Bebé,1.197
la_paz,2024-12-13,Cuidado del Hogar,0.478
la_paz,2024-12-13,Fiambres,0.893
la_paz,2024-12-13,Frutas y Verduras,-2.945
la_paz,2024-12-13,Granos y Hortalizas,1.645
la_paz,2024-12-13,Lácteos y Derivados,1.005
la_paz,2024-12-13,Panadería,0.385
la_paz,2024-12-13,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-13,Abarrotes,0.837
santa_cruz,2024-12-13,Bazar,1.796
santa_cruz,2024-12-13,Bebidas,0.571
santa_cruz,2024-12-13,Carnes,4.408
santa_cruz,2024-12-13,Compuesto,0.954
santa_cruz,2024-12-13,Congelados,0.648
santa_cruz,2024-12-13,Cuidado Personal,0.677
santa_cruz,2024-12-13,Cuidado del Bebé,1.036
santa_cruz,2024-12-13,Cuidado del Hogar,1.873
santa_cruz,2024-12-13,Farmacia Otc,0.000
santa_cruz,2024-12-13,Fiambres,0.592
santa_cruz,2024-12-13,Frutas y Verduras,1.409
santa_cruz,2024-12-13,Granos y Hortalizas,1.392
santa_cruz,2024-12-13,Lácteos y Derivados,0.845
santa_cruz,2024-12-13,Panadería,0.517
santa_cruz,2024-12-13,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-14,Abarrotes,0.474
cochabamba,2024-12-14,Bazar,4.180
cochabamba,2024-12-14,Bebidas,-0.109
cochabamba,2024-12-14,Carnes,1.649
cochabamba,2024-12-14,Compuesto,0.639
cochabamba,2024-12-14,Congelados,1.206
cochabamba,2024-12-14,Cuidado Personal,0.316
cochabamba,2024-12-14,Cuidado del Bebé,1.450
cochabamba,2024-12-14,Cuidado del Hogar,0.622
cochabamba,2024-12-14,Fiambres,1.700
cochabamba,2024-12-14,Frutas y Verduras,-6.607
cochabamba,2024-12-14,Granos y Hortalizas,-1.156
cochabamba,2024-12-14,Lácteos y Derivados,0.854
cochabamba,2024-12-14,Panadería,0.243
cochabamba,2024-12-14,Pastelería y Masas Típicas,0.553
la_paz,2024-12-14,Abarrotes,0.485
la_paz,2024-12-14,Bazar,5.014
la_paz,2024-12-14,Bebidas,-0.185
la_paz,2024-12-14,Carnes,1.230
la_paz,2024-12-14,Compuesto,0.576
la_paz,2024-12-14,Congelados,0.993
la_paz,2024-12-14,Cuidado Personal,0.189
la_paz,2024-12-14,Cuidado del Bebé,1.197
la_paz,2024-12-14,Cuidado del Hogar,0.478
la_paz,2024-12-14,Fiambres,1.054
la_paz,2024-12-14,Frutas y Verduras,-2.945
la_paz,2024-12-14,Granos y Hortalizas,0.179
la_paz,2024-12-14,Lácteos y Derivados,1.004
la_paz,2024-12-14,Panadería,0.385
la_paz,2024-12-14,Pastelería y Masas Típicas,0.497
santa_cruz,2024-12-14,Abarrotes,0.903
santa_cruz,2024-12-14,Bazar,1.796
santa_cruz,2024-12-14,Bebidas,0.566
santa_cruz,2024-12-14,Carnes,4.408
santa_cruz,2024-12-14,Compuesto,0.960
santa_cruz,2024-12-14,Congelados,0.660
santa_cruz,2024-12-14,Cuidado Personal,0.685
santa_cruz,2024-12-14,Cuidado del Bebé,1.036
santa_cruz,2024-12-14,Cuidado del Hogar,1.875
santa_cruz,2024-12-14,Farmacia Otc,0.000
santa_cruz,2024-12-14,Fiambres,0.675
santa_cruz,2024-12-14,Frutas y Verduras,1.409
santa_cruz,2024-12-14,Granos y Hortalizas,1.062
santa_cruz,2024-12-14,Lácteos y Derivados,0.787
santa_cruz,2024-12-14,Panadería,0.517
santa_cruz,2024-12-14,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-15,Abarrotes,0.812
cochabamba,2024-12-15,Bazar,4.180
cochabamba,2024-12-15,Bebidas,-0.126
cochabamba,2024-12-15,Carnes,1.685
cochabamba,2024-12-15,Compuesto,0.689
cochabamba,2024-12-15,Congelados,1.206
cochabamba,2024-12-15,Cuidado Personal,0.640
cochabamba,2024-12-15,Cuidado del Bebé,1.003
cochabamba,2024-12-15,Cuidado del Hogar,0.615
cochabamba,2024-12-15,Fiambres,1.724
cochabamba,2024-12-15,Frutas y Verduras,-6.607
cochabamba,2024-12-15,Granos y Hortalizas,-1.156
cochabamba,2024-12-15,Lácteos y Derivados,0.856
cochabamba,2024-12-15,Panadería,0.243
cochabamba,2024-12-15,Pastelería y Masas Típicas,0.553
la_paz,2024-12-15,Abarrotes,0.741
la_paz,2024-12-15,Bazar,5.014
la_paz,2024-12-15,Bebidas,-0.180
la_paz,2024-12-15,Carnes,1.115
la_paz,2024-12-15,Compuesto,0.631
la_paz,2024-12-15,Congelados,1.029
la_paz,2024-12-15,Cuidado Personal,0.612
la_paz,2024-12-15,Cuidado del Bebé,0.343
la_paz,2024-12-15,Cuidado del Hogar,0.490
la_paz,2024-12-15,Fiambres,1.054
la_paz,2024-12-15,Frutas y Verduras,-2.945
la_paz,2024-12-15,Granos y Hortalizas,0.179
la_paz,2024-12-15,Lácteos y Derivados,1.004
la_paz,2024-12-15,Panadería,0.415
la_paz,2024-12-15,Pastelería y Masas Típicas,0.560
santa_cruz,2024-12-15,Abarrotes,0.927
santa_cruz,2024-12-15,Bazar,1.796
santa_cruz,2024-12-15,Bebidas,0.566
santa_cruz,2024-12-15,Carnes,7.431
santa_cruz,2024-12-15,Compuesto,1.044
santa_cruz,2024-12-15,Congelados,0.858
santa_cruz,2024-12-15,Cuidado Personal,0.792
santa_cruz,2024-12-15,Cuidado del Bebé,1.181
santa_cruz,2024-12-15,Cuidado del Hogar,1.875
santa_cruz,2024-12-15,Farmacia Otc,0.000
santa_cruz,2024-12-15,Fiambres,0.669
santa_cruz,2024-12-15,Frutas y Verduras,1.409
santa_cruz,2024-12-15,Granos y Hortalizas,1.062
santa_cruz,2024-12-15,Lácteos y Derivados,0.787
santa_cruz,2024-12-15,Panadería,0.517
santa_cruz,2024-12-15,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-16,Abarrotes,0.820
cochabamba,2024-12-16,Bazar,4.180
cochabamba,2024-12-16,Bebidas,-0.126
cochabamba,2024-12-16,Carnes,1.920
cochabamba,2024-12-16,Compuesto,0.761
cochabamba,2024-12-16,Congelados,1.206
cochabamba,2024-12-16,Cuidado Personal,0.707
cochabamba,2024-12-16,Cuidado del Bebé,1.130
cochabamba,2024-12-16,Cuidado del Hogar,1.468
cochabamba,2024-12-16,Fiambres,1.724
cochabamba,2024-12-16,Frutas y Verduras,-6.607
cochabamba,2024-12-16,Granos y Hortalizas,-1.156
cochabamba,2024-12-16,Lácteos y Derivados,0.856
cochabamba,2024-12-16,Panadería,0.271
cochabamba,2024-12-16,Pastelería y Masas Típicas,0.553
la_paz,2024-12-16,Abarrotes,0.739
la_paz,2024-12-16,Bazar,5.014
la_paz,2024-12-16,Bebidas,-0.180
la_paz,2024-12-16,Carnes,1.115
la_paz,2024-12-16,Compuesto,0.715
la_paz,2024-12-16,Congelados,1.030
la_paz,2024-12-16,Cuidado Personal,0.787
la_paz,2024-12-16,Cuidado del Bebé,0.343
la_paz,2024-12-16,Cuidado del Hogar,1.261
la_paz,2024-12-16,Fiambres,1.054
la_paz,2024-12-16,Frutas y Verduras,-2.945
la_paz,2024-12-16,Granos y Hortalizas,0.179
la_paz,2024-12-16,Lácteos y Derivados,1.002
la_paz,2024-12-16,Panadería,0.415
la_paz,2024-12-16,Pastelería y Masas Típicas,0.560
santa_cruz,2024-12-16,Abarrotes,0.927
santa_cruz,2024-12-16,Bazar,1.796
santa_cruz,2024-12-16,Bebidas,0.563
santa_cruz,2024-12-16,Carnes,7.431
santa_cruz,2024-12-16,Compuesto,1.031
santa_cruz,2024-12-16,Congelados,0.830
santa_cruz,2024-12-16,Cuidado Personal,0.671
santa_cruz,2024-12-16,Cuidado del Bebé,1.198
santa_cruz,2024-12-16,Cuidado del Hogar,1.866
santa_cruz,2024-12-16,Farmacia Otc,0.000
santa_cruz,2024-12-16,Fiambres,0.669
santa_cruz,2024-12-16,Frutas y Verduras,1.409
santa_cruz,2024-12-16,Granos y Hortalizas,1.062
santa_cruz,2024-12-16,Lácteos y Derivados,0.787
santa_cruz,2024-12-16,Panadería,0.517
santa_cruz,2024-12-16,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-17,Abarrotes,0.820
cochabamba,2024-12-17,Bazar,4.180
cochabamba,2024-12-17,Bebidas,-0.126
cochabamba,2024-12-17,Carnes,1.920
cochabamba,2024-12-17,Compuesto,0.760
cochabamba,2024-12-17,Congelados,1.206
cochabamba,2024-12-17,Cuidado Personal,0.707
cochabamba,2024-12-17,Cuidado del Bebé,1.130
cochabamba,2024-12-17,Cuidado del Hogar,1.451
cochabamba,2024-12-17,Fiambres,1.724
cochabamba,2024-12-17,Frutas y Verduras,-6.607
cochabamba,2024-12-17,Granos y Hortalizas,-1.156
cochabamba,2024-12-17,Lácteos y Derivados,0.856
cochabamba,2024-12-17,Panadería,0.271
cochabamba,2024-12-17,Pastelería y Masas Típicas,0.553
la_paz,2024-12-17,Abarrotes,0.739
la_paz,2024-12-17,Bazar,5.014
la_paz,2024-12-17,Bebidas,-0.180
la_paz,2024-12-17,Carnes,1.115
la_paz,2024-12-17,Compuesto,0.713
la_paz,2024-12-17,Congelados,1.030
la_paz,2024-12-17,Cuidado Personal,0.787
la_paz,2024-12-17,Cuidado del Bebé,0.343
la_paz,2024-12-17,Cuidado del Hogar,1.246
la_paz,2024-12-17,Fiambres,1.054
la_paz,2024-12-17,Frutas y Verduras,-2.945
la_paz,2024-12-17,Granos y Hortalizas,0.179
la_paz,2024-12-17,Lácteos y Derivados,1.002
la_paz,2024-12-17,Panadería,0.415
la_paz,2024-12-17,Pastelería y Masas Típicas,0.560
santa_cruz,2024-12-17,Abarrotes,0.927
santa_cruz,2024-12-17,Bazar,1.796
santa_cruz,2024-12-17,Bebidas,0.563
santa_cruz,2024-12-17,Carnes,7.431
santa_cruz,2024-12-17,Compuesto,1.031
santa_cruz,2024-12-17,Congelados,0.830
santa_cruz,2024-12-17,Cuidado Personal,0.671
santa_cruz,2024-12-17,Cuidado del Bebé,1.198
santa_cruz,2024-12-17,Cuidado del Hogar,1.866
santa_cruz,2024-12-17,Farmacia Otc,0.000
santa_cruz,2024-12-17,Fiambres,0.669
santa_cruz,2024-12-17,Frutas y Verduras,1.409
santa_cruz,2024-12-17,Granos y Hortalizas,1.062
santa_cruz,2024-12-17,Lácteos y Derivados,0.787
santa_cruz,2024-12-17,Panadería,0.517
santa_cruz,2024-12-17,Pastelería y Masas Típicas,0.517
cochabamba,2024-12-18,Abarrotes,0.808
cochabamba,2024-12-18,Bazar,4.181
cochabamba,2024-12-18,Bebidas,-0.131
cochabamba,2024-12-18,Carnes,2.677
cochabamba,2024-12-18,Compuesto,0.618
cochabamba,2024-12-18,Congelados,1.207
cochabamba,2024-12-18,Cuidado Personal,0.711
cochabamba,2024-12-18,Cuidado del Bebé,1.130
cochabamba,2024-12-18,Cuidado del Hogar,1.421
cochabamba,2024-12-18,Fiambres,1.299
cochabamba,2024-12-18,Frutas y Verduras,-9.637
cochabamba,2024-12-18,Granos y Hortalizas,-1.156
cochabamba,2024-12-18,Lácteos y Derivados,0.856
cochabamba,2024-12-18,Panadería,0.271
cochabamba,2024-12-18,Pastelería y Masas Típicas,0.553
la_paz,2024-12-18,Abarrotes,0.653
la_paz,2024-12-18,Bazar,5.014
la_paz,2024-12-18,Bebidas,-0.193
la_paz,2024-12-18,Carnes,2.742
la_paz,2024-12-18,Compuesto,0.873
la_paz,2024-12-18,Congelados,1.027
